K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
15,JAMBI,,,,,,,
15.08,KAB. BUNGO,,,17,12,141,"4.760,827","Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
15.08.01,,,,1Tanah Tumbuh,-,11,,
15.08.01.2001,,,,,,1 Pedukun,,
15.08.01.2002,,,,,,2 Lubuk Niur,,
15.08.01.2003,,,,,,3 Teluk Kecimbung,,
15.08.01.2004,,,,,,4 Tanah Tumbuh,,"Perubahan Kel. Tanah Tumbuh, Perda No. 4/2009"
15.08.01.2005,,,,,,5 Rambah,,
15.08.01.2006,,,,,,6 Tebing Tinggi Uleh,,
15.08.01.2007,,,,,,7 Bukit Kemang,,"Perbaikan nama sesuai Surat Pemkab No. 140/3.49/DPMD tgl Mei 2017
hal Revisi Nama Desa sesuai Kepmendagri No.140-9756 Thn 2016 dan
Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
15.08.01.2008,,,,,,8 Panjang,,
15.08.01.2009,,,,,,9 Perenti Luweh,,
,,,,,,Pelayang,,"Menjadi wil. Kec.Bathin II Pelayang, Perda No.11/2005"
,,,,,,Peninjau,,"Menjadi wil. Kec.Bathin II Pelayang, Perda No.11/2005"
,,,,,,Talang Silungko,,"Menjadi wil. Kec.Bathin II Pelayang, Perda No.11/2005"
,,,,,,Pulau Kerakap,,"Menjadi wil. Kec.Bathin II Pelayang, Perda No.11/2005"
,,,,,,Panjang,,
15.08.01.2015,,,,,,10 Renah Jelmu,,Perda No.25/2005
15.08.01.2016,,,,,,11 Koto Jayo,,Perda No.25/2005
15.08.02,,,,2Rantau Pandan,-,6,,
15.08.02.2001,,,,,,1 Rantau Duku,,
15.08.02.2002,,,,,,2 Talang Sungai Bungo,,
15.08.02.2003,,,,,,3 Rantau Pandan,,
15.08.02.2004,,,,,,4 Leban,,
15.08.02.2005,,,,,,5 Lubuk Kayu Aro,,
,,,,,,Muara Buat,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
,,,,,,Buat,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
,,,,,,Laman Panjang,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
,,,,,,Karak Apung,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
,,,,,,Timbolasi,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
,,,,,,Senamat Ulu,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
,,,,,,Aur Cino,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
,,,,,,Lubuk Beringin,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
,,,,,,Sungai Telang,,"Menjadi wil. Kec.Bathin III Ulu, Perda No.10/2005"
15.08.02.2015,,,,,,6 Lubuk Mayan,,Perda No.25/2005
15.08.03,,,,3Pasar Muaro Bungo,5,-,,"Perubahan nama Kec. Muaro Bungo, Perda No. 9/2005"
