K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.75.04.2008,,,,,,8 Gunung Bakti,,
11.75.04.2009,,,,,,9 Jambi Baru,,
11.75.04.2010,,,,,,10 Pulo Kedep,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.75.04.2011,,,,,,11 Pulo Belen,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.75.04.2012,,,,,,12 Singgersing,,
11.75.04.2013,,,,,,13 Namo Buaya,,
11.75.04.2014,,,,,,14 Cipare Pare,,"Perbaikan nama sesuai Surat Pem Aceh No.146.1/10560 tgl 13 Juni
2016, Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa
tgl 17 Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.75.04.2015,,,,,,15 Bunga Tanjung,,
11.75.04.2016,,,,,,16 Cipar-Pari Timur,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,Cipar Pari Barat,,
11.75.04.2018,,,,,,17 Darul Makmur,,PMD
11.75.04.2019,,,,,,18 Jabi-Jabi Barat,,Pemekaran sebagian wil Desa Jabi-Jabi Perda No. 9/2012
11.75.04.2020,,,,,,19 Batu Napal,,Pemekaran sebagian wil Desa Namo Buaya Perda No. 9/2012
11.75.05,,,,5Longkib,-,10,,Semula wil. Kab. Aceh Singkil
11.75.05.2001,,,,,,1 Longkib,,
11.75.05.2002,,,,,,2 Sepang,,
11.75.05.2003,,,,,,3 Panji,,
11.75.05.2004,,,,,,4 Lae Saga,,
11.75.05.2005,,,,,,5 Sikerabang,,
11.75.05.2006,,,,,,6 Rantau Panjang,,
11.75.05.2007,,,,,,7 Bukit Alim,,"Perubahan nama desa semula Bukit Panjang menjadi Bukit Alim,
sesuai:
Qanun Kab. Aceh Singkil No. 20 Tahun 2002; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.75.05.2008,,,,,,8 Darul Aman,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
11.75.05.2009,,,,,,9 Bangun Sari,,
11.75.05.2010,,,,,,10 Darussalam,,
