K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.05.05.2015,,,,,,15 Kuala Bubon,,
11.05.05.2016,,,,,,16 Leubok,,
11.05.05.2017,,,,,,17 Lhok Bubon,,
11.05.05.2018,,,,,,18 Leukeun,,"Perbaikan nama dari Leuken Menjadi Leukeun,surat Bupati Aceh Barat
No 140/456/I/2020 tgl 12 Agustus 2020,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.05.05.2019,,,,,,19 Mesjid baro,,
11.05.05.2020,,,,,,20 Paya Lumpat,,
11.05.05.2021,,,,,,21 Pinem,,
11.05.05.2022,,,,,,22 Pange,,
11.05.05.2023,,,,,,23 Pucok Lueng,,
11.05.05.2024,,,,,,24 Rangkileh,,
11.05.05.2025,,,,,,25 Reusak,,
11.05.05.2026,,,,,,26 Suak Pandan,,
11.05.05.2027,,,,,,27 Suak Seuke,,
11.05.05.2028,,,,,,28 Suak Pante Breuh,,"Perbaikan nama desa semula Suak Pante Breh menjadi Suak Pante
Breuh sesuai Qanun No. 5 Tahun 2015."
11.05.05.2029,,,,,,29 Suak Geudeubang,,
11.05.05.2030,,,,,,30 Suak Seumaseh,,
11.05.05.2031,,,,,,31 Suak Timah,,
11.05.05.2032,,,,,,32 Ujong Nga,,
11.05.06,,,,6Bubon,-,17,,
11.05.06.2001,,,,,,1 Alue Lhok,,
11.05.06.2002,,,,,,2 Alue Bakong,,
11.05.06.2003,,,,,,3 Beurawang,,"Perbaikan nama dari Berawang menjadi Beurawang,surat Bupati
Aceh Barat No 140/456/I/2020 tgl 12 Agustus 2020,Surat Sesditjen
Bina Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.05.06.2004,,,,,,4 Blang Sibeutong,,
11.05.06.2005,,,,,,5 Cot Keumuneng,,
11.05.06.2006,,,,,,6 Cot Lada,,
11.05.06.2007,,,,,,7 Gunong Panah,,
11.05.06.2008,,,,,,8 Kuta Padang,,
11.05.06.2009,,,,,,9 Kuala Pling,,
11.05.06.2010,,,,,,10 Layung,,
11.05.06.2011,,,,,,11 Liceh,,
11.05.06.2012,,,,,,12 Peulanteu SP,,
11.05.06.2013,,,,,,13 Rambong,,
11.05.06.2014,,,,,,14 Seumuleng,,
11.05.06.2015,,,,,,15 Suak Pangkat,,
11.05.06.2016,,,,,,16 Seuneubok Trap,,
11.05.06.2017,,,,,,17 Ulee Blang,,"Perbaikan nama sesuai Surat Pem Aceh No. 146.1/10560 tgl 13 Juni
2016 Hal Hasil Klarifikasi Nama Desa/Gampong di Aceh"
