K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
93.04.21.2007,,,,,,7 Kagas,,
93.04.21.2008,,,,,,8 Mapane,,
93.04.21.2009,,,,,,9 Ainamsato,,
93.04.21.2010,,,,,,10 Amaita,,
93.04.22,,,,22Awyu,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.04.22.2001,,,,,,1 Yerfum,,
93.04.22.2002,,,,,,2 Suagai,,
93.04.22.2003,,,,,,3 Sohomane,,
93.04.22.2004,,,,,,4 Sagare,,
93.04.22.2005,,,,,,5 Yefuwagi,,
93.04.22.2006,,,,,,6 Wagi,,
93.04.23,,,,23Koroway Buluanop,,,,"Semula wil. Prov Papua, UU No. 14 Tahun 2022 tentang Pembentukan
Provinsi Papua Selatan"
93.04.23.2001,,,,,,1 Mabul,,
93.04.23.2002,,,,,,2 Banum,,
93.04.23.2003,,,,,,3 Ayak,,
93.04.23.2004,,,,,,4 Amakot,,
93.04.23.2005,,,,,,5 Nagatun,,
93.04.23.2006,,,,,,6 Ujung Batu,,
93.04.23.2007,,,,,,7 Kapayap Tiga,,
93.04.23.2008,,,,,,8 Sipanap,,"Perbaikan nama desa/kampung semula Sipenap menjadi Sipanap,
sesuai:
Perda No.4/2019; dan
BA No.35/TopoII/IX/2022 Tanggal 9 September 2022."
93.04.24,,,,24Tomor Birip,,,,"Pemekaran sebagian Kec. Unir Sirau dan Kec. Suru-Suru
berdasarkan Perda No. 15 Tahun 2016 tentang Pembentukan Distrik
Tomor Birip Dan Distrik Sor Ep Di Kabupaten Asmat"
93.04.24.2001,,,,,,1 Tomor,,"Semula wil. Kec. Unir Sirau, Perbaikan nama semula Ds. Komor
menjadi Ds. Tomor berdasarkan Perda No. 15 Tahun 2016 tentang
Pembentukan Distrik Tomor Birip Dan Distrik Sor Ep Di Kabupaten
Asmat"
93.04.24.2002,,,,,,2 Munu,,"Semula wil. Kec. Unir Sirau, Perda No. 15 Tahun 2016 tentang
Pembentukan Distrik Tomor Birip Dan Distrik Sor Ep Di Kabupaten
Asmat"
93.04.24.2003,,,,,,3 Abamu,,"Semula wil. Kec. Unir Sirau, Perda No. 15 Tahun 2016 tentang
Pembentukan Distrik Tomor Birip Dan Distrik Sor Ep Di Kabupaten
Asmat"
93.04.24.2004,,,,,,4 Tie,,"Semula wil. Kec. Suru-suru, Perbaikan nama semula Ds. Tii menjadi
Ds. Tie berdasarkan Perda No. 15 Tahun 2016 tentang Pembentukan
Distrik Tomor Birip Dan Distrik Sor Ep Di Kabupaten Asmat"
93.04.24.2005,,,,,,5 Koba,,"Semula wil. Kec. Suru-suru, Perda No. 15 Tahun 2016 tentang
Pembentukan Distrik Tomor Birip Dan Distrik Sor Ep Di Kabupaten
Asmat"
,,,,,,,,
