Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
73.07.40001,Pulau Batanglampe,,"05°03'05.00"" S 120°25'16.00"" T",BP
73.07.40002,Pulau Burungloe,,"05°07'17.00"" S 120°23'34.00"" T",BP
73.07.40003,Pulau Kambuno,,"05°05'49.99"" S 120°25'13.00"" T",BP
73.07.40004,Pulau Kanalodua,,"05°02'25.52"" S 120°23'32.98"" T",BP
73.07.40005,Pulau Kanalosatu,,"05°02'35.71"" S 120°23'49.56"" T",BP
73.07.40006,Pulau Katindoang,,"05°04'04.99"" S 120°23'59.62"" T",BP
73.07.40007,Pulau Kodingare,,"05°04'05.04"" S 120°25'28.83"" T",BP
73.07.40008,Pulau Lapoipoi,,"05°03'45.00"" S 120°24'00.00"" T",TBP
73.07.40009,Pulau Larearea,,"05°04'16.66"" S 120°23'32.16"" T",TBP
73.07.40010,Pulau Liangliang,,"05°06'41.41"" S 120°24'45.50"" T",BP
73.08,KAB. BONE,5,,
73.08.40001,Pulau Bulubetta,,"04°57'06.09"" S 120°18'50.81"" T",TBP
73.08.40002,Pulau Gusung Polewali,,"05°05'12.27"" S 120°17'06.34"" T",
73.08.40003,Pulau Lamputoa'E/Polewali,,"05°05'12.66"" S 120°16'30.50"" T",
73.08.40004,Pulau Ulau Angkue,,"05°03'11.27"" S 120°17'32.58"" T",
73.08.40005,Pulau Ulau Bulopu,,"05°02'14.89"" S 120°18'36.61"" T",
73.10,KAB. PANGKAJENE DAN KEPULAUAN,133,,
73.10.40001,Pulau Aloang,,"07°23'52.20"" S 117°48'21.87"" T",BP
73.10.40002,Pulau Badi,,"04°58'01.99"" S 119°17'15.00"" T",BP
73.10.40003,Pulau Bakau Selatan Marabatuang,,"07°29'40.56"" S 117°29'05.99"" T",
73.10.40004,Pulau Balang Caddi,,"04°56'31.99"" S 119°25'09.00"" T",BP
73.10.40005,Pulau Balang Lompo,,"04°56'38.00"" S 119°23'53.99"" T",BP
73.10.40006,Pulau Balobaloang Caddi,,"06°36'31.09"" S 118°53'11.89"" T",BP
73.10.40007,Pulau Balobaloang Lompo,,"06°39'05.54"" S 118°55'47.31"" T",BP
73.10.40008,Pulau Banabanawang,,"04°40'05.99"" S 119°30'18.00"" T",TBP
73.10.40009,Pulau Banawaiya,,"06°49'41.92"" S 119°10'43.77"" T",TBP
73.10.40010,Pulau Bangkauluang,,"05°29'34.49"" S 118°37'49.85"" T",BP
73.10.40011,Pulau Bangkobangkoang,,"04°46'24.13"" S 119°26'08.41"" T",TBP
73.10.40012,Pulau Bangkobangkoang,,"05°10'27.00"" S 117°53'03.99"" T",BP
73.10.40013,Pulau Bangkobangkoang,,"06°38'21.99"" S 118°19'32.99"" T",BP
73.10.40014,Pulau Boko,,"07°23'53.00"" S 117°44'51.00"" T",TBP
73.10.40015,Pulau Bontosua,,"04°55'41.30"" S 119°19'14.91"" T",BP
73.10.40016,Pulau Butungbutungan,,"05°03'09.00"" S 117°55'07.00"" T",BP
73.10.40017,Pulau Camba Cambang,,"04°46'31.01"" S 119°27'49.02"" T",
73.10.40018,Pulau Cambangcambang,,"04°43'12.00"" S 119°16'23.99"" T",TBP
73.10.40019,Pulau Cangkeh,,"04°47'17.99"" S 119°18'04.00"" T",TBP
73.10.40020,Pulau Dewakang Caddi,,"05°30'23.00"" S 118°27'13.00"" T",BP
73.10.40021,Pulau Dewakang Lompo,,"05°24'21.28"" S 118°25'50.21"" T",BP
73.10.40022,Pulau Doangdoang Caddi,,"05°15'40.52"" S 117°53'37.25"" T",BP
73.10.40023,Pulau Doangdoang Lompo,,"05°22'56.00"" S 117°56'13.40"" T",BP
