K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.01.02.2007,,,,,,7 Simpang Empat,,
11.01.02.2008,,,,,,8 Limau Purut,,
11.01.02.2009,,,,,,9 Pulo Kambing,,
11.01.02.2010,,,,,,10 Kampung Paya,,
11.01.02.2011,,,,,,11 Krueng Batu,,
11.01.02.2012,,,,,,12 Krueng Kluet,,
11.01.02.2013,,,,,,13 Alur Mas,,
11.01.02.2014,,,,,,14 Kampung Tinggi,,"Perbaikan nama Desa Simpang Dua sesuai Surat Pemkab Aceh
Selatan No.140/819/2016 tgl 14 okt 2016, Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017 dan Surat Pemkab Aceh
Selatan No.140/810/2017 tgl 13 Okt 2017"
11.01.02.2015,,,,,,15 Ruak,,"Perbaikan nama Desa Simpang Tiga sesuai Surat Pemkab Aceh
Selatan No.140/819/2016 tgl 14 okt 2016, Rekomedasi Ditjen Bina
Pemdes No. 146/3672/BPD tgl 21 Juni 2017 dan Surat Pemkab Aceh
Selatan No.140/810/2017 tgl 13 Okt 2017"
11.01.02.2016,,,,,,16 Simpang Lhee,,
11.01.02.2017,,,,,,17 Suaq Geuringgeng,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.02.2018,,,,,,18 Pasi Kuala Ba'u,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.02.2019,,,,,,19 Kedai Padang,,
11.01.02.2020,,,,,,20 Kotafajar,,"Pemekaran Desa, Qonun No. 6/2010"
11.01.02.2021,,,,,,21 Gunung Pudung,,"Pemekaran Desa, Qonun No. 6/2010"
11.01.03,,,,3Kluet Selatan,-,17,,
11.01.03.2001,,,,,,1 Suaq Bakung,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.03.2002,,,,,,2 Rantau Binuang,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.03.2003,,,,,,3 Barat Daya,,
11.01.03.2004,,,,,,4 Sialang,,
11.01.03.2005,,,,,,5 Kapeh,,
11.01.03.2006,,,,,,6 Pulo Ie,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
11.01.03.2007,,,,,,7 Kedai Runding,,
11.01.03.2008,,,,,,8 Kedai Kandang,,
11.01.03.2009,,,,,,9 Gampong Luar,,"Perbaikan nama sesuai Surat Pemkab Aceh Selatan No.140/819/2016
tgl 14 okt 2016 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD
tgl 21 Juni 2017"
,,,,,,,,
