K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Pagaran Siala,,"Bergabung dg Desa Lancat Julu, Gunung Tinggi Lancat, Lancat
Tonga, dan Desa Lancat Jae, Perda No. 5/2008"
,,,,,,Roncitan,,"Bergabung dg Desa Siantar Tua, Perda No. 5/2008"
12.03.14.2028,,,,,,1 Sipogu,,
,,,,,,Siantar Tua,,"Bergabung dg Desa Siantar Tua, Perda No. 5/2008"
,,,,,,Tano Ponggol,,"Bergabung dg Desa Nangguloan dan Desa Aek Nabara, Perda No.
5/2008"
,,,,,,Ujung Padang,,"Bergabung dg Desa Huta Tonga dan Desa Bahap, Perda No. 5/2008"
12.03.14.2032,,,,,,2 Pinagar,,"Penggabungan Desa Bunga Bondar X, Batu Horpak Julu, dan Desa
Batu Horpak Jae, Perda No. 5/2008"
12.03.14.2033,,,,,,3 Pardomuan,,"Penggabungan Desa Gunung Manaon, Dolok Sinomba, dan Desa
Napompar, Perda No. 5/2008"
12.03.14.2034,,,,,,4 Aek Haminjon,,"Penggabungan Desa Arse Jae Dolok, Hanopan, dan Desa Pagaran
Tulason, Perda No. 5/2008, Berdasarkan Perda Kabupaten Tapanuli
Selatan No.1 Tahun 2016"
12.03.14.2035,,,,,,"5 Nanggar Jati Huta
Padang",,"Penggabungan Desa Huta Padang dan Desa Aek Torop, Perda No.
5/2008, Berdasarkan Perda Kabupaten Tapanuli Selatan No.1 Tahun
2016"
12.03.14.2036,,,,,,6 Nanggar Jati,,"Penggabungan Desa Ujung Padang, Huta Tonga, dan Desa Bahap,
Perda No. 5/2008"
12.03.14.2037,,,,,,7 Natambang Roncitan,,"Penggabungan Desa Roncitan dan Desa Siantar Tua, Perda No.
5/2008"
12.03.14.2038,,,,,,8 Dalihan Natolu,,"Penggabungan Desa Tano Ponggol, Nangguloan, dan Desa Aek
Nabara, Perda No. 5/2008"
12.03.14.1039,,,,,1Arse,,,"Penggabungan Desa Jonggol Jae, Jonggol Julu, Arse Julu, Lumban
Lobu, Pagaran Pisang, dan Desa Gunung Tua Arse, serta peningkatan
status Kel., Perda No. 5/2008"
12.03.14.1040,,,,,2Lancat,,,"Penggabungan Desa Pagaran Siala, Lancat Julu, Gunung Tinggi
Lancat, Lancat Tonga, dan Desa Lancat Jae, serta peningkatan status
Kel., Perda No. 5/2008"
,,,,Halongonan,,,,"Menjadi wil. Kab. Padang Lawas Utara, UU No. 37/2007"
,,,,,,Hutaimbaru,,
,,,,,,Hambulo,,
,,,,,,Paolan,,
,,,,,,Pangirkiran,,
,,,,,,Balimbing,,
,,,,,,Rondaman Siburegar,,
,,,,,,Sipahu,,
,,,,,,Silantoyung,,
,,,,,,Hitte Urat,,
,,,,,,Siboru Angin,,
,,,,,,Sandean Jae,,
,,,,,,Sandean Tonga,,
,,,,,,Sandean Julu,,
,,,,,,Hasahatan,,
