K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
51.07.05.2010,,,,,,10 Kertha Mandala,,"Perbaikan nama dari Kerta Mandala menjadi Kertha Mandala sesuai
Surat Bupati Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei
2020 hal Mohon perbaikan atas kekeliruan nama desa dan kelurahan di
Kabupaten Karangasem Provinsi Bali."
51.07.05.2011,,,,,,11 Laba Sari,,"Perbaikan nama dari Labasari menjadi Laba Sari sesuai Surat Bupati
Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei 2020 hal
Mohon perbaikan atas kekeliruan nama desa dan kelurahan di
Kabupaten Karangasem Provinsi Bali."
51.07.05.2012,,,,,,12 Nawa Kerti,,
51.07.05.2013,,,,,,13 Kesimpar,,
51.07.05.2014,,,,,,14 Tri Buana,,"PMD dan Dukcapil, Perda No. 2/2008; perbaikan nama dari Tribuana
menjadi Tri Buana sesuai Surat Bupati Karangasem No.
140/342/DPMD/SETDA tanggal 19 Mei 2020 hal Mohon perbaikan atas
kekeliruan nama desa dan kelurahan di Kabupaten Karangasem
Provinsi Bali."
51.07.06,,,,6Bebandem,-,8,,
51.07.06.2001,,,,,,1 Bungaya,,
51.07.06.2002,,,,,,2 Budakeling,,"Perbaikan nama dari Budekeling menjadi Budakeling sesuai Surat
Bupati Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei 2020 hal
Mohon perbaikan atas kekeliruan nama desa dan kelurahan di
Kabupaten Karangasem Provinsi Bali."
51.07.06.2003,,,,,,3 Bebandem,,"Perbaikan nama Benandem menjadi Bebandem sesuai Surat Bupati
Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei 2020, Surat
Sesditjen Bina Pemerintahan Desa No. 145/2430/BPD tgl 24 Mei 2021."
51.07.06.2004,,,,,,4 Sibetan,,
51.07.06.2005,,,,,,5 Jungutan,,
51.07.06.2006,,,,,,6 Bungaya Kangin,,
51.07.06.2007,,,,,,7 Bhuana Giri,,"Perbaikan nama dari Buana Giri menjadi Bhuana Giri sesuai Surat
Bupati Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei 2020 hal
Mohon perbaikan atas kekeliruan nama desa dan kelurahan di
Kabupaten Karangasem Provinsi Bali."
51.07.06.2008,,,,,,8 Macang,,"PMD dan Dukcapil, Perda No. 2/2008"
51.07.07,,,,7Selat,-,8,,
51.07.07.2001,,,,,,1 Muncan,,
51.07.07.2002,,,,,,2 Selat,,
51.07.07.2003,,,,,,3 Duda,,
51.07.07.2004,,,,,,4 Sebudi,,
51.07.07.2005,,,,,,5 Duda Utara,,
51.07.07.2006,,,,,,6 Duda Timur,,
51.07.07.2007,,,,,,7 Peringsari,,"Perbaikan nama dari Pering Sari menjadi Peringsari sesuai Surat Bupati
Karangasem No. 140/342/DPMD/SETDA tanggal 19 Mei 2020 hal
Mohon perbaikan atas kekeliruan nama desa dan kelurahan di
Kabupaten Karangasem Provinsi Bali."
51.07.07.2008,,,,,,8 Amerta Bhuana,,"PMD dan Dukcapil, Perda No. 2/2008"
51.07.08,,,,8Kubu,-,9,,
,,,,,,,,
