K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72.03.04,,,,1Rio Pakava,-,14,,Perda No. 14/2002
72.03.04.2001,,,,,,1 Pantolobete,,Perda No. 14/2002
72.03.04.2002,,,,,,2 Bonemarawa,,Perda No. 14/2002
72.03.04.2003,,,,,,3 Tinauka,,Perda No. 14/2002
72.03.04.2004,,,,,,4 Lalundu,,Perda No. 14/2002
72.03.04.2005,,,,,,5 Towiora,,Perda No. 14/2002
72.03.04.2006,,,,,,6 Minti Makmur,,Perda No. 14/2002
72.03.04.2007,,,,,,7 Polanto Jaya,,Perda No. 14/2002
72.03.04.2008,,,,,,8 Polando Jaya,,Perda No. 14/2002
72.03.04.2009,,,,,,9 Rio Mukti,,Perda No. 14/2002
72.03.04.2010,,,,,,10 Panca Mukti,,Perda No. 14/2002
,,,,,,Upt Lalundu VI,,
72.03.04.2012,,,,,,11 Ngovi,,Perda No. 14/2002
72.03.04.2013,,,,,,12 Bukit Indah,,Perda No. 37/2007
72.03.04.2014,,,,,,13 Mbulawa,,Perda No. 38/2007
72.03.04.2015,,,,,,14 Pakava,,"PMD, Perda No. 4/2009"
,,,,Sigi Biromaru,,,,"Menjadi wil. Kab. Sigi, UU No. 27/2008"
,,,,,,Tuwa,,"Menjadi wil. Kec. Gumbasa, Perda No. 12/2005"
,,,,,,OMU,,"Menjadi wil. Kec. Gumbasa, Perda No. 12/2005"
,,,,,,Simoro,,"Menjadi wil. Kec. Gumbasa, Perda No. 12/2005"
,,,,,,Pakuli,,"Menjadi wil. Kec. Gumbasa, Perda No. 12/2005"
,,,,,,Pandere,,"Menjadi wil. Kec. Gumbasa, Perda No. 12/2005"
,,,,,,Kalawara,,"Menjadi wil. Kec. Gumbasa, Perda No. 12/2005"
,,,,,,Lambara,,"Menjadi wil. Kec. Tanambulava, Perda No. 13/2005"
,,,,,,Sibalaya Selatan,,"Menjadi wil. Kec. Tanambulava, Perda No. 13/2005"
,,,,,,Sibalaya Utara,,"Menjadi wil. Kec. Tanambulava, Perda No. 13/2005"
,,,,,,Sibowi,,"Menjadi wil. Kec. Tanambulava, Perda No. 13/2005"
,,,,,,Sidondo II,,
,,,,,,Sidondo I,,
,,,,,,Bora,,
,,,,,,Watunonju,,
,,,,,,Olobuju,,
,,,,,,Soulowe,,
,,,,,,Sidera,,
,,,,,,Jono Oge,,
,,,,,,Kalukubula,,
,,,,,,Lolu,,
,,,,,,Pombewe,,
,,,,,,Loru,,
,,,,,,Mpanau,,
,,,,,,,,
