K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.10.06.2010,,,,,,10 Padang Kamal,,"Pemekaran sebagian Ds.Semukut, Perda No.1/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.06.2011,,,,,,11 Ketapang Permai,,"Pemekaran sebagian Ds.Teluk Ketapang, Perda No.1/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07,,,,7Tebing Tinggi Timur,-,10,,"Pemekaran sebagian wil Kec. Tebing Tinggi, Perda No. 15/2012"
14.10.07.2001,,,,,,1 Lukun,,"Semula wil Kec. Tebing Tinggi, Perda No. 15/2012"
14.10.07.2002,,,,,,2 Sungai Tohor,,"Semula wil Kec.Tebing Tinggi, Perda No.15/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07.2003,,,,,,3 Nipah Sendanu,,"Semula wil Kec.Tebing Tinggi, Perda No.15/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07.2004,,,,,,4 Tanjung Sari,,"Semula wil Kec.Tebing Tinggi, Perda No.15/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07.2005,,,,,,5 Tanjung Gadai,,"Semula wil Kec.Tebing Tinggi, Perda No.15/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07.2006,,,,,,6 Teluk Buntal,,"Semula wil Kec.Tebing Tinggi, Perda No.15/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07.2007,,,,,,7 Kepau Baru,,"Semula wil Kec.Tebing Tinggi, Perda No.15/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07.2008,,,,,,8 Sungai Tohor Barat,,"Pemekaran sebagian Ds.Sungaitohor, Perda No.5/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07.2009,,,,,,9 Sendanu Darul Ihsan,,"Pemekaran sebagian Ds.Nipah Sendanu, Perda No.5/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.07.2010,,,,,,10 Batin Suir,,"Pemekaran sebagian Ds.Lukun, Perda No.5/2012, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.08,,,,8Tasik Putri Puyu,-,10,,"Pemekaran sebagian wil Kec. Merbau, Perda No. 16/2012"
,,,,,,,,
