K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.17.14.2010,,,,,,10 Pandanblole,,
35.17.14.2011,,,,,,11 Kedungdowo,,
35.17.14.2012,,,,,,12 Kebonagung,,
35.17.14.2013,,,,,,13 Bawangan,,
35.17.15,,,,15Plandaan,-,13,,
35.17.15.2001,,,,,,1 Klitih,,
35.17.15.2002,,,,,,2 Plabuhan,,
35.17.15.2003,,,,,,3 Kampungbaru,,
35.17.15.2004,,,,,,4 Gebangbunder,,
35.17.15.2005,,,,,,5 Jatimlerek,,
35.17.15.2006,,,,,,6 Karangmojo,,
35.17.15.2007,,,,,,7 Plandaan,,
35.17.15.2008,,,,,,8 Bangsri,,
35.17.15.2009,,,,,,9 Purisemanding,,
35.17.15.2010,,,,,,10 Tondowulan,,
35.17.15.2011,,,,,,11 Darurejo,,
35.17.15.2012,,,,,,12 Sumberjo,,
35.17.15.2013,,,,,,13 Jiporapah,,
35.17.16,,,,16Kabuh,-,16,,
35.17.16.2001,,,,,,1 Marmoyo,,
35.17.16.2002,,,,,,2 Tanjungwadung,,
35.17.16.2003,,,,,,3 Mangunan,,
35.17.16.2004,,,,,,4 Kabuh,,
35.17.16.2005,,,,,,5 Kedungjati,,
35.17.16.2006,,,,,,6 Banjardowo,,
35.17.16.2007,,,,,,7 Karangpakis,,
35.17.16.2008,,,,,,8 Sumberingin,,
35.17.16.2009,,,,,,9 Sumbergondang,,
35.17.16.2010,,,,,,10 Kauman,,
35.17.16.2011,,,,,,11 Munungkerep,,
35.17.16.2012,,,,,,12 Genenganjasem,,
35.17.16.2013,,,,,,13 Manduro,,
35.17.16.2014,,,,,,14 Sukodadi,,
35.17.16.2015,,,,,,15 Pengampon,,
35.17.16.2016,,,,,,16 Sumberaji,,
35.17.17,,,,17Kudu,-,11,,
35.17.17.2001,,,,,,1 Sidokaton,,
35.17.17.2002,,,,,,2 Tapen,,
35.17.17.2003,,,,,,3 Bakalanrayung,,
35.17.17.2004,,,,,,4 Randuwatang,,
