Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.04.40176,Pulau Cempa,,"00°08'14.67"" U 104°19'04.00"" T",BP
21.04.40177,Pulau Cening,,"00°14'23.49"" S 104°36'54.54"" T",TBP
21.04.40178,Pulau Cikeres Besar,,"00°10'05.99"" U 104°23'03.00"" T",TBP
21.04.40179,Pulau Cikeres Kecil,,"00°10'20.41"" U 104°22'55.83"" T",TBP
21.04.40180,Pulau Cimbing,,"00°14'52.08"" S 104°27'47.30"" T",TBP
21.04.40181,Pulau Cingum Besar,,"00°10'53.65"" U 104°24'02.00"" T",TBP
21.04.40182,Pulau Cingum Kecik,,"00°11'01.00"" U 104°24'04.00"" T",TBP
21.04.40183,Pulau Cukas,,"00°25'24.81"" S 104°15'59.35"" T",TBP
21.04.40184,Pulau Cula,,"00°24'07.99"" S 104°22'26.50"" T",TBP
21.04.40185,Pulau Curik,,"00°22'12.79"" S 104°09'30.67"" T",TBP
21.04.40186,Pulau Daim,,"00°26'56.58"" U 104°22'36.58"" T",TBP
21.04.40187,Pulau Dalek Darat,,"00°25'55.05"" U 104°24'06.00"" T",TBP
21.04.40188,Pulau Dalek Laut,,"00°25'30.90"" U 104°24'34.95"" T",TBP
21.04.40189,Pulau Dasi,,"00°00'15.66"" S 104°29'21.33"" T",TBP
21.04.40190,Pulau Dasi Duyung Kecil,,"00°22'19.99"" U 104°27'54.00"" T",
21.04.40191,Pulau Dasiduyung,,"00°22'11.42"" U 104°28'15.02"" T",TBP
21.04.40192,Pulau Dua Barat,,"00°54'42.37"" S 105°45'33.12"" T",TBP
21.04.40193,Pulau Dua Besar,,"00°23'33.43"" U 104°22'17.68"" T",BP
21.04.40194,Pulau Dua Kecik,,"00°24'13.21"" U 104°21'52.84"" T",TBP
21.04.40195,Pulau Dua Timur,,"00°58'17.68"" S 105°38'34.29"" T",TBP
21.04.40196,Pulau Duyung,,"00°21'21.06"" U 104°28'15.20"" T",BP
21.04.40197,Pulau Empoh,,"00°05'38.14"" S 104°48'00.00"" T",TBP
21.04.40198,Pulau Empuh,,"00°15'25.92"" U 104°18'49.60"" T",TBP
21.04.40199,Pulau Gajah,,"00°02'19.50"" U 104°30'12.34"" T",TBP
21.04.40200,Pulau Gamai,,"00°09'43.95"" U 104°28'05.00"" T",TBP
21.04.40201,Pulau Gantung,,"00°17'16.17"" U 104°20'12.07"" T",
21.04.40202,Pulau Gayung,,"00°46'08.00"" S 104°56'17.62"" T",TBP
21.04.40203,Pulau Gelombang,,"00°09'17.10"" U 104°36'20.88"" T",TBP
21.04.40204,Pulau Gloodok,,"00°25'28.75"" S 104°11'51.19"" T",TBP
21.04.40205,Pulau Gusungbedare,,"00°02'13.31"" S 104°50'11.21"" T",
21.04.40206,Pulau Hantu,,"00°07'42.38"" S 104°49'20.20"" T",TBP
21.04.40207,Pulau Hantu,,"00°16'21.03"" S 104°39'20.23"" T",TBP
21.04.40208,Pulau Hantuberjung,,"00°11'10.68"" U 104°15'29.52"" T",TBP
21.04.40209,Pulau Hantucandus,,"00°14'55.89"" U 104°28'44.36"" T",TBP
21.04.40210,Pulau Hantulangsik,,"00°18'27.50"" S 104°57'41.94"" T",TBP
21.04.40211,Pulau Hulu Sebong,,"00°09'56.99"" U 104°32'40.99"" T",
21.04.40212,Pulau Iboy,,"00°21'28.94"" S 104°25'24.52"" T",TBP
21.04.40213,Pulau Ila Besar,,"00°01'18.62"" S 104°39'58.46"" T",BP
21.04.40214,Pulau Iyu,,"00°16'05.99"" S 104°26'21.98"" T",TBP
21.04.40215,Pulau Jahan,,"00°16'28.74"" S 104°31'44.05"" T",TBP
