Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
75.04.40017,Pulau Limboku Da'A,,"00°31'41.99"" U 121°38'17.00"" T",TBP
75.04.40018,Pulau Limboku Kiki,,"00°31'30.00"" U 121°38'44.99"" T",TBP
75.04.40019,Pulau Lito Kiki,,"00°28'58.07"" U 122°06'41.91"" T",TBP
75.04.40020,Pulau Mabasar,,"00°25'02.63"" U 121°26'40.54"" T",TBP
75.04.40021,Pulau Madiki,,"00°26'48.68"" U 121°15'31.85"" T",TBP
75.04.40022,Pulau Maraati,,"00°31'13.00"" U 121°31'19.99"" T",TBP
75.04.40023,Pulau Maruangi,,"00°24'47.81"" U 121°25'22.54"" T",TBP
75.04.40024,Pulau Menara,,"00°29'49.64"" U 121°31'47.34"" T",TBP
75.04.40025,Pulau Molioto,,"00°29'13.99"" U 121°42'54.00"" T",TBP
75.04.40026,Pulau Monji Da'A,,"00°30'37.00"" U 121°39'34.99"" T",TBP
75.04.40027,Pulau Monji Kiki,,"00°30'54.00"" U 121°39'42.99"" T",TBP
75.04.40028,Pulau Nge'O,,"00°32'18.44"" U 121°32'13.00"" T",TBP
75.04.40029,Pulau Olinggobe,,"00°30'06.00"" U 121°39'27.00"" T",BP
75.04.40030,Pulau Pajongge Da'A,,"00°29'08.99"" U 121°31'10.99"" T",TBP
75.04.40031,Pulau Pajongge Kiki,,"00°29'06.00"" U 121°30'42.99"" T",TBP
75.04.40032,Pulau Parapara,,"00°25'51.51"" U 121°43'03.29"" T",TBP
75.04.40033,Pulau Pasigiogo,,"00°29'03.00"" U 121°33'43.99"" T",TBP
75.04.40034,Pulau Pasir,,"00°29'34.00"" U 121°31'36.99"" T",TBP
75.04.40035,Pulau Payata,,"00°30'29.00"" U 121°34'30.00"" T",TBP
75.04.40036,Pulau Piloduhuge,,"00°29'30.13"" U 121°31'43.59"" T",TBP
75.04.40037,Pulau Pomoliia Da'A,,"00°26'41.69"" U 121°58'07.55"" T",BP
75.04.40038,Pulau Pomoliia Kiki,,"00°26'46.00"" U 121°58'54.99"" T",BP
75.04.40039,Pulau Puntu Da'A,,"00°29'55.00"" U 121°41'35.00"" T",TBP
75.04.40040,Pulau Puntu Kiki,,"00°30'38.99"" U 121°40'36.99"" T",BP
75.04.40041,Pulau Putia,,"00°31'39.13"" U 121°32'51.93"" T",TBP
75.04.40042,Pulau Putia,,"00°32'33.13"" U 121°36'54.50"" T",TBP
75.04.40043,Pulau Saharina,,"00°29'30.42"" U 121°40'07.74"" T",TBP
75.04.40044,Pulau Samaunu,,"00°30'49.21"" U 121°37'10.17"" T",BP
75.04.40045,Pulau Sandaa,,"00°26'12.99"" U 121°31'05.99"" T",TBP
75.04.40046,Pulau Sandii,,"00°26'09.29"" U 121°30'05.74"" T",TBP
75.04.40047,Pulau Tanjungbajo,,"00°29'33.36"" U 122°20'58.45"" T",BP
75.04.40048,Pulau Tanjungkalapa,,"00°29'57.36"" U 121°31'39.58"" T",TBP
75.04.40049,Pulau Tomelo,,"00°28'27.99"" U 122°06'25.99"" T",TBP
75.04.40050,Pulau Walea,,"00°27'24.00"" U 121°40'00.99"" T",TBP
75.04.40051,Pulau Oluwo,,"00°28'57.28"" U 122°06'52.79"" T",TBP
75.04.40052,Pulau Oyintha,,"00°29'01.98"" U 122°06'40.47"" T",TBP
75.04.40053,Pulau Taludahe,,"00°29'17.99"" U 122°07'09.99"" T",TBP
75.05,KAB. GORONTALO UTARA,55,,
75.05.40001,Pulau Batumandi,,"00°54'42.55"" U 122°44'16.40"" T",TBP
75.05.40002,Pulau Batumandi,,"00°57'57.21"" U 122°56'51.68"" T",TBP
