K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
82,MALUKU UTARA,,,,,,,
82.01,KAB. HALMAHERA BARAT,,,9,0,173,"2.239,114","Luas Wilayah Definitif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
82.01.01,,,,1Jailolo,-,34,,
82.01.01.2001,,,,,,1 Gufasa,,
82.01.01.2002,,,,,,2 Guaimaadu,,
82.01.01.2003,,,,,,3 Jalan Baru,,
82.01.01.2004,,,,,,4 Gam Lamo,,
82.01.01.2005,,,,,,5 Soakonora,,
82.01.01.2006,,,,,,6 Galala,,
82.01.01.2007,,,,,,7 Bobanehena,,
82.01.01.2008,,,,,,8 Payo,,
82.01.01.2009,,,,,,9 Bobo,,
82.01.01.2010,,,,,,10 Saria,,
82.01.01.2011,,,,,,11 Idam Dehe,,
82.01.01.2012,,,,,,12 Idamdehe Gamsungi,,
82.01.01.2013,,,,,,13 Marmabati,,
82.01.01.2014,,,,,,14 Gamtala,,
82.01.01.2015,,,,,,15 Lolory,,
82.01.01.2016,,,,,,16 Toboso,,
82.01.01.2017,,,,,,17 Huku-Huku Kie,,
82.01.01.2018,,,,,,18 Acango,,
82.01.01.2019,,,,,,19 Tedeng,,
82.01.01.2020,,,,,,20 Akediri,,
82.01.01.2021,,,,,,21 Pornity,,
82.01.01.2022,,,,,,22 Buku Matiti,,
82.01.01.2023,,,,,,23 Todowongi,,
82.01.01.2024,,,,,,24 Tuada,,
82.01.01.2025,,,,,,25 Matui,,
82.01.01.2026,,,,,,26 Buku Bualawa,,
82.01.01.2027,,,,,,27 Tauro,,
82.01.01.2034,,,,,,28 Hate Bicara,,Perda No. 3/2004
82.01.01.2035,,,,,,29 Guaria,,Perda No. 3/2004
82.01.01.2036,,,,,,30 Pateng,,Pemekaran Desa Payo Perda No. 6/2012
82.01.01.2037,,,,,,31 Bobo Jiko,,Pemekaran Desa Bobo Perda No. 6/2012
82.01.01.2038,,,,,,32 Ulo,,Pemekaran Desa Bualawa Perda No. 6/2012
82.01.01.2039,,,,,,33 Kuripasai,,Pemekaran Desa Akediri Perda No. 6/2012
82.01.01.2040,,,,,,34 Buku Maadu,,Pemekaran Desa Bualawa Perda No. 6/2012
,,,,,,,,
