K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
33.11.08.2009,,,,,,9 Joho,,
33.11.08.2010,,,,,,10 Demakan,,
33.11.08.2011,,,,,,11 Dukuh,,
33.11.08.2012,,,,,,12 Plumbon,,
33.11.08.2013,,,,,,13 Gadingan,,
33.11.08.2014,,,,,,14 Palur,,
33.11.08.2015,,,,,,15 Triyagan,,
33.11.09,,,,9Grogol,-,14,,
33.11.09.2001,,,,,,1 Pandeyan,,
33.11.09.2002,,,,,,2 Telukan,,
33.11.09.2003,,,,,,3 Parangjoro,,
33.11.09.2004,,,,,,4 Pondok,,
33.11.09.2005,,,,,,5 Langenharjo,,
33.11.09.2006,,,,,,6 Gedangan,,
33.11.09.2007,,,,,,7 Madegondo,,
33.11.09.2008,,,,,,8 Grogol,,
33.11.09.2009,,,,,,9 Kadokan,,
33.11.09.2010,,,,,,10 Kwarasan,,
33.11.09.2011,,,,,,11 Sanggrahan,,
33.11.09.2012,,,,,,12 Manang,,
33.11.09.2013,,,,,,13 Banaran,,
33.11.09.2014,,,,,,14 Cemani,,
33.11.10,,,,10Baki,-,14,,
33.11.10.2001,,,,,,1 Ngrombo,,
33.11.10.2002,,,,,,2 Mancasan,,
33.11.10.2003,,,,,,3 Gedongan,,
33.11.10.2004,,,,,,4 Jetis,,
33.11.10.2005,,,,,,5 Bentakan,,
33.11.10.2006,,,,,,6 Kudu,,
33.11.10.2007,,,,,,7 Kadilangu,,
33.11.10.2008,,,,,,8 Bakipandeyan,,
33.11.10.2009,,,,,,9 Menuran,,
33.11.10.2010,,,,,,10 Duwet,,
33.11.10.2011,,,,,,11 Siwal,,
33.11.10.2012,,,,,,12 Waru,,
33.11.10.2013,,,,,,13 Gentan,,
33.11.10.2014,,,,,,14 Purbayan,,
33.11.11,,,,11Gatak,-,14,,
33.11.11.2001,,,,,,1 Sanggung,,
33.11.11.2002,,,,,,2 Kagokan,,
