Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
33.01,KAB. CILACAP,30,,
33.01.40001,Nusa Bagian,,"07°41'19.49"" S 108°51'24.10"" T",
33.01.40002,Nusa Bondan,,"07°41'19.29"" S 108°52'16.01"" T",
33.01.40003,Nusa Cimanuk,,"07°41'54.51"" S 108°47'05.98"" T",
33.01.40004,Nusa Congor Kuntul,,"07°41'11.33"" S 108°51'57.85"" T",
33.01.40005,Nusa Kalidongal,,"07°42'13.72"" S 108°53'02.36"" T",
33.01.40006,Nusa Karang Anyar,,"07°40'07.12"" S 108°48'58.21"" T",
33.01.40007,Nusa Karang Sari,,"07°40'47.99"" S 108°48'55.21"" T",
33.01.40008,Nusa Kirang Kesik,,"07°40'58.50"" S 108°49'21.90"" T",
33.01.40009,Nusa Monggor,,"07°40'56.86"" S 108°49'36.30"" T",
33.01.40010,Nusa Muara Dua Barat,,"07°39'41.40"" S 108°51'44.41"" T",
33.01.40011,Nusa Pojok Telu,,"07°40'28.82"" S 108°48'51.34"" T",
33.01.40012,Nusa Rokan Malang,,"07°41'51.29"" S 108°52'30.52"" T",
33.01.40013,Nusa Sibelis,,"07°42'03.39"" S 108°52'13.69"" T",
33.01.40014,Nusa Wates,,"07°40'44.81"" S 108°51'14.20"" T",
33.01.40015,Nusa Wates Dua,,"07°40'24.29"" S 108°50'45.62"" T",
33.01.40016,Pulau Batu Lancip,,"07°45'12.70"" S 108°54'50.33"" T",
33.01.40017,Pulau Batu Madi,,"07°46'39.83"" S 109°02'50.20"" T",
33.01.40018,Pulau Bejagan,,"07°42'27.19"" S 108°52'32.38"" T",
33.01.40019,Pulau Bondan Panikel,,"07°39'25.04"" S 108°51'23.01"" T",
33.01.40020,Pulau Kalen Bener,,"07°39'08.09"" S 108°50'39.18"" T",
33.01.40021,Pulau Kali Papat,,"07°46'38.72"" S 109°02'50.30"" T",
33.01.40022,Pulau Karang Kobar,,"07°41'46.32"" S 108°53'13.33"" T",
33.01.40023,Pulau Karang Wijayakusuma,,"07°46'39.97"" S 109°02'45.09"" T",
33.01.40024,Pulau Maja Garkim,,"07°40'53.69"" S 108°49'12.11"" T",
33.01.40025,Pulau Mekar Sari,,"07°39'17.77"" S 108°50'39.30"" T",
33.01.40026,Pulau Muara Dua Timur,,"07°39'23.42"" S 108°50'33.29"" T",
33.01.40027,Pulau Nusakambangan,,"07°43'35.83"" S 108°51'44.65"" T",BP (PPKT)
33.01.40028,Pulau Platar,,"07°39'57.50"" S 109°07'26.54"" T",
33.01.40029,Pulau Platar Tengah,,"07°42'32.09"" S 109°23'19.17"" T",
33.01.40030,Pulau Solok Kumudu,,"07°46'40.53"" S 109°02'51.04"" T",
33.05,KAB. KEBUMEN,6,,
33.05.40001,Pulau Batu Masjid 1,,"07°43'53.18"" S 109°23'25.79"" T",
33.05.40002,Pulau Batu Masjid 2,,"07°43'52.91"" S 109°23'26.83"" T",
33.05.40003,Pulau Congot,,"07°46'34.55"" S 109°24'39.67"" T",
33.05.40004,Pulau Gebyuran 1,,"07°46'32.05"" S 109°24'36.96"" T",
33.05.40005,Pulau Gebyuran 2,,"07°46'32.40"" S 109°24'38.69"" T",
