K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
74,SULAWESI TENGGARA,,,,,,,
74.09,KAB. KONAWE UTARA,,,13,11,159,"4.219,812","UU No. 13/2007.
Luas Wilayah Indikatif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
74.09.01,,,,1Asera,2,17,,Semula wil. Kab. Konawe
,,,,,Andowia,,,Menjadi wil. Kec. Andowia Perda No. 4/2010
,,,,,,Lahimbua,,Menjadi wil. Kec. Andowia Perda No. 4/2010
,,,,,,Laronanga,,Menjadi wil. Kec. Andowia Perda No. 4/2010
,,,,,,Lambudoni,,Menjadi wil. Kec. Andowia Perda No. 4/2010
74.09.01.1005,,,,,1Wanggudu,,,
74.09.01.2006,,,,,,1 Wanggudu Raya,,"Perubahan nama desa, Surat Bup No. 140/2.364 tgl 9 Juni 2015"
74.09.01.2007,,,,,,2 Walalindu,,
74.09.01.2008,,,,,,3 Tangguluri,,"Perubahan nama desa, Surat Bup No. 140/2.364 tgl 9 Juni 2015"
74.09.01.1009,,,,,2Asera,,,"Perubahan status menjadi Kel, Perda No. 2/2011"
74.09.01.2010,,,,,,4 Amorome,,
,,,,,,Laroonaha,,Menjadi wil. Kec. Oheo Perda No. 4/2010
,,,,,,Wiwirano,,Menjadi wil. Kec. Oheo Perda No. 4/2010
,,,,,,Mopute,,Menjadi wil. Kec. Oheo Perda No. 4/2010
,,,,,,Linomioyo,,Menjadi wil. Kec. Oheo Perda No. 4/2010
,,,,,,Landawe,,Menjadi wil. Kec. Oheo Perda No. 4/2010
74.09.01.2016,,,,,,5 Wawolimbue,,
74.09.01.2017,,,,,,6 Walasolo,,
,,,,,,Tadoloiyo,,Menjadi wil. Kec. Oheo Perda No. 4/2010
,,,,,,Labungga,,Menjadi wil. Kec. Andowia Perda No. 4/2010
74.09.01.2020,,,,,,7 Wunduhaka,,
,,,,,,Lamondowo,,Menjadi wil. Kec. Andowia Perda No. 4/2010
,,,,,,Puuhialu,,Menjadi wil. Kec. Oheo Perda No. 4/2010
,,,,,,Sambandete,,Menjadi wil. Kec. Oheo Perda No. 4/2010
74.09.01.2024,,,,,,8 Tapuwatu,,
,,,,,,Bandaeha,,Menjadi wil. Kec. Oheo Perda No. 4/2010
,,,,,,Mataiwoi,,Menjadi wil. Kec. Andowia Perda No. 4/2010
74.09.01.2027,,,,,,9 Aseminunulai,,"Perubahan nama desa, Surat Bup No. 140/2.364 tgl 9 Juni 2015"
,,,,,,Paka Indah,,Menjadi wil. Kec. Oheo Perda No. 4/2010
,,,,,,Larobende,,Menjadi wil. Kec. Andowia Perda No. 4/2010
74.09.01.2030,,,,,,10 Puunggomosi,,Pemekaran desa Tangguluri Perda No. 3/2010
74.09.01.2031,,,,,,11 Puuwanggudu,,Pemekaran desa Wanggudu Perda No. 3/2010
74.09.01.2032,,,,,,12 Longeo Utama,,"Pemekaran desa Amorome Perda No. 3/2010, Perubahan nama desa,
Surat Bup No. 140/2.364 tgl 9 Juni 2015"
,,,,,,,,
