K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.07.08.2045,,,,,,45 Araih,,"perbaikan nama Kampong Araih menjadi Araih,surat Bupati Pidie No
140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan Desa No
145/2430/BPD tgl 24 Mei 2021"
11.07.09,,,,7Kota Sigli,-,15,,
11.07.09.2001,,,,,,1 Blang Paseh,,
11.07.09.2002,,,,,,2 Benteng,,
11.07.09.2003,,,,,,3 Blok Bengkel,,
11.07.09.2004,,,,,,4 Pante Teungoh,,
11.07.09.2005,,,,,,5 Kuala Pidie,,
11.07.09.2006,,,,,,6 Kramat Luar,,"perbaikan nama dari Keramat Luar menjadi Kramat Luar,surat Bupati
Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina Pemerintahan
Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.09.2007,,,,,,7 Kramat Dalam,,"perbaikan nama dari Keramat Dalam Menjadi Kramat Dalam, surat
Bupati Pidie No 140/2364 tgl 13 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
11.07.09.2008,,,,,,8 Blok Sawah,,
11.07.09.2009,,,,,,9 Blang Asan,,
11.07.09.2010,,,,,,10 Lampoh Krueng,,
11.07.09.2011,,,,,,11 Kampong Asan,,
11.07.09.2012,,,,,,12 Meunasah Peukan,,
11.07.09.2013,,,,,,13 Pasi Rawa,,
11.07.09.2014,,,,,,14 Pasi Peukan Baro,,
11.07.09.2015,,,,,,15 Tanjong Krueng,,
,,,,Meurendu,,,,"Menjadi wil. Kab. Pidie Jaya, UU No. 7 / 2007"
,,,,,Meunasah Balek,,,
,,,,,Mesjid Tuha,,,
,,,,,Kota Meureudu,,,
,,,,,,Rungkom,,
,,,,,,Blang Awe,,
,,,,,,Manyang Lancot,,
,,,,,,Manyang Cut,,
,,,,,,Beurawang,,
,,,,,,Rhing Blang,,
,,,,,,Rhing Krueng,,
,,,,,,Rhing Tunong,,
,,,,,,Meunasah Lhok,,
,,,,,,Meuraksa,,
,,,,,,Pulo U,,
,,,,,,Geuleudah,,
,,,,,,Dayah Timur,,
,,,,,,Bunot,,
,,,,,,,,
