K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
34.02.14.2002,,,,,,2 Srimulyo,,
34.02.14.2003,,,,,,3 Srimartani,,
34.02.15,,,,15Sewon,-,4,,
34.02.15.2001,,,,,,1 Pendowoharjo,,
34.02.15.2002,,,,,,2 Timbulharjo,,
34.02.15.2003,,,,,,3 Bangunharjo,,
34.02.15.2004,,,,,,4 Panggungharjo,,
34.02.16,,,,16Kasihan,-,4,,
34.02.16.2001,,,,,,1 Bangunjiwo,,"Koreksi nama Lampiran Perda No 1/2015 ttg Penetapan Desa dan Srt
Ditjen Pemdes No 146/3672/BPD tgl 21 Juni 2017"
34.02.16.2002,,,,,,2 Tirtonirmolo,,
34.02.16.2003,,,,,,3 Tamantirto,,
34.02.16.2004,,,,,,4 Ngestiharjo,,
34.02.17,,,,17Sedayu,-,4,,
34.02.17.2001,,,,,,1 Argodadi,,
34.02.17.2002,,,,,,2 Argorejo,,
34.02.17.2003,,,,,,3 Argosari,,
34.02.17.2004,,,,,,4 Argomulyo,,
