K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
63.03.03.2012,,,,,,11 Malintang Baru,,
63.03.03.2013,,,,,,12 Keladan Baru,,
63.03.03.1014,,,,,2Gambut Barat,,,Perda No. 7/2008
63.03.04,,,,4Sungai Tabuk,1,20,,
63.03.04.1001,,,,,1Sungai Lulut,,,"Menjadi Kelurahan, Perda No. 8/2008"
63.03.04.2002,,,,,,1 Sungai Bakung,,
63.03.04.2003,,,,,,2 Sungai Tandipah,,
63.03.04.2004,,,,,,3 Lok Baintan,,
63.03.04.2005,,,,,,4 Gudang Hirang,,
63.03.04.2006,,,,,,5 Sungai Pinang Lama,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.04.2007,,,,,,6 Pembantanan,,
63.03.04.2008,,,,,,7 Pemakuan,,
63.03.04.2009,,,,,,8 Sungai Tabuk Kota,,
63.03.04.2010,,,,,,"9 Sungai Tabuk
Keramat",,
63.03.04.2011,,,,,,10 Lok Buntar,,
63.03.04.2012,,,,,,11 Gudang Tengah,,
63.03.04.2013,,,,,,12 Pejambuan,,
63.03.04.2014,,,,,,13 Keliling Benteng Ilir,,
63.03.04.2015,,,,,,14 Sungai Pinang Baru,,
63.03.04.2016,,,,,,15 Paku Alam,,
63.03.04.2017,,,,,,16 Lok Baintan Dalam,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
63.03.04.2018,,,,,,17 Pematang Panjang,,
63.03.04.2019,,,,,,18 Sungai Bangkal,,
63.03.04.2020,,,,,,19 Tajau Landung,,
63.03.04.2021,,,,,,20 Abumbun Jaya,,
63.03.05,,,,5Martapura,7,19,,
63.03.05.1001,,,,,1Keraton,,,
63.03.05.1002,,,,,2Jawa,,,
63.03.05.1003,,,,,3Pasayangan,,,
63.03.05.1004,,,,,4Murung Keraton,,,
63.03.05.1005,,,,,5Sungai Paring,,,
,,,,,,Teluk Selong,,"Menjadi wil. Kec. Martapura Barat, Perda No. 13/2003"
,,,,,,Pekauman,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
,,,,,,Keramat,,"Menjadi wil. Kec. Martapura Timur, Perda No. 13/2003"
63.03.05.2009,,,,,,1 Sungai Sipai,,
63.03.05.2010,,,,,,2 Pasayangan Selatan,,
63.03.05.2011,,,,,,3 Tanjung Rema,,
63.03.05.2012,,,,,,4 Bincau,,
,,,,,,,,
