K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
52,NUSA TENGGARA BARAT,,,,,,,
52.71,KOTA MATARAM,,,6,50,0,"60,424","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
52.71.01,,,,1Ampenan,10,-,,
,,,,,Pagutan,,,Menjadi wil. Kec. Mataram
,,,,,Karang Pule,,,"Menjadi wil. Kec. Sekarbela, Perda No. 3/2007"
,,,,,Tanjung Karang,,,"Menjadi wil. Kec. Sekarbela, Perda No. 3/2007"
52.71.01.1004,,,,,1Ampenan Selatan,,,
52.71.01.1005,,,,,2Ampenan Tengah,,,
52.71.01.1006,,,,,3Pejeruk,,,
52.71.01.1007,,,,,4Ampenan Utara,,,
52.71.01.1008,,,,,5Taman Sari,,,
52.71.01.1009,,,,,6Banjar,,,
52.71.01.1010,,,,,7Kebun Sari,,,
52.71.01.1011,,,,,8Pajarakan Karya,,,
52.71.01.1012,,,,,9Dayan Peken,,,
52.71.01.1013,,,,,10Bintaro,,,
52.71.02,,,,2Mataram,9,-,,
52.71.02.1001,,,,,1Pagesangan,,,
52.71.02.1002,,,,,2Mataram Timur,,,
,,,,,Mataram Barat,,,"Menjadi wil. Kec. Selaparang, Perda No. 3/2007"
,,,,,Dasan Agung,,,"Menjadi wil. Kec. Selaparang, Perda No. 3/2007"
,,,,,Monjok,,,"Menjadi wil. Kec. Selaparang, Perda No. 3/2007"
,,,,,Karang Baru,,,"Menjadi wil. Kec. Selaparang, Perda No. 3/2007"
,,,,,Rembiga,,,"Menjadi wil. Kec. Selaparang, Perda No. 3/2007"
52.71.02.1008,,,,,3Pagutan,,,Semula wil. Kec. Ampenan
52.71.02.1009,,,,,4Pagesangan Barat,,,
52.71.02.1010,,,,,5Pagesangan Timur,,,
52.71.02.1011,,,,,6Pejanggik,,,
52.71.02.1012,,,,,7Punia,,,
52.71.02.1013,,,,,8Pagutan Timur,,,
52.71.02.1014,,,,,9Pagutan Barat,,,
52.71.03,,,,3Cakranegara,10,-,,
,,,,,Dasan Cermen,,,"Menjadi wil. Kec. Sandubaya, Perda No. 3/2007"
,,,,,Babakan,,,"Menjadi wil. Kec. Sandubaya, Perda No. 3/2007"
,,,,,Bertais,,,"Menjadi wil. Kec. Sandubaya, Perda No. 3/2007"
52.71.03.1004,,,,,1Cakranegara Selatan,,,
52.71.03.1005,,,,,2Cakranegara Barat,,,
,,,,,,,,
