K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.10,KAB. BANYUWANGI,,,25,28,189,"3.592,898","Luas Wilayah Indikatif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.10.01,,,,1Pesanggaran,-,5,,
35.10.01.2001,,,,,,1 Sarongan,,
35.10.01.2002,,,,,,2 Pesanggaran,,
,,,,,,Buluagung,,Menjadi wil. Kec. Siliragung Perda No. 33/2005
35.10.01.2004,,,,,,3 Sumberagung,,
,,,,,,Siliragung,,"Menjadi wil. Kec. Siliragung, Perda No. 33/2004."
,,,,,,Kesilir,,"Menjadi wil. Kec. Siliragung, Perda No. 33/2004."
,,,,,,Sineporejo,,"Menjadi wil. Kec. Siliragung, Perda No. 33/2004."
,,,,,,Barurejo,,"Menjadi wil. Kec. Siliragung, Perda No. 33/2004."
35.10.01.2009,,,,,,4 Kandangan,,
35.10.01.2010,,,,,,5 Sumbermulyo,,
35.10.02,,,,2Bangorejo,-,7,,
35.10.02.2001,,,,,,1 Sukorejo,,
35.10.02.2002,,,,,,2 Sambirejo,,
35.10.02.2003,,,,,,3 Temurejo,,
35.10.02.2004,,,,,,4 Bangorejo,,
35.10.02.2005,,,,,,5 Kebondalem,,
35.10.02.2006,,,,,,6 Sambimulyo,,
35.10.02.2007,,,,,,7 Ringintelu,,
35.10.03,,,,3Purwoharjo,-,8,,
35.10.03.2001,,,,,,1 Grajagan,,
35.10.03.2002,,,,,,2 Sumberasri,,"Perbaikan nama desa semula Sumbersari menjadi Sumberasri sesuai
Peraturan Desa Sumber Asri No.3/2022"
35.10.03.2003,,,,,,3 Glagahagung,,
35.10.03.2004,,,,,,4 Sidorejo,,
35.10.03.2005,,,,,,5 Purwoharjo,,
35.10.03.2006,,,,,,6 Bulurejo,,
35.10.03.2007,,,,,,7 Kradenan,,
35.10.03.2008,,,,,,8 Karetan,,
35.10.04,,,,4Tegaldlimo,-,9,,
35.10.04.2001,,,,,,1 Purwoasri,,
35.10.04.2002,,,,,,2 Kendalrejo,,
35.10.04.2003,,,,,,3 Kedungasri,,
35.10.04.2004,,,,,,4 Kedungwungu,,
35.10.04.2005,,,,,,5 Tegaldlimo,,
,,,,,,,,
