K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
53,NUSA TENGGARA TIMUR,,,,,,,
53.09,KAB. NGADA,,,12,16,190,"1.735,635","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
53.09.01,,,,1Aimere,2,9,,
53.09.01.2001,,,,,,1 Keligejo,,
53.09.01.1002,,,,,1Aimere,,,
53.09.01.1003,,,,,2Foa,,,
,,,,,,Sebowuli,,Menjadi wil Kec. Inerie Perda No. 2/2012
,,,,,,Inerie,,Menjadi wil Kec. Inerie Perda No. 2/2012
,,,,,,Warupele Dua,,Menjadi wil Kec. Inerie Perda No. 2/2012
,,,,,,Warupele Satu,,Menjadi wil Kec. Inerie Perda No. 2/2012
,,,,,,Kelitei,,Menjadi wil Kec. Inerie Perda No. 2/2012
,,,,,,Watumanu,,Menjadi wil. Kec. Jerebuu
,,,,,,Tiworiwu,,Menjadi wil. Kec. Jerebuu
,,,,,,Dariwali,,Menjadi wil. Kec. Jerebuu
,,,,,,Naruwolo,,Menjadi wil. Kec. Jerebuu
,,,,,,Nenowea,,Menjadi wil. Kec. Jerebuu
53.09.01.2014,,,,,,2 Aimere Timur,,
,,,,,,Paupaga,,Menjadi wil Kec. Inerie Perda No. 2/2012
,,,,,,Waebela,,Menjadi wil Kec. Inerie Perda No. 2/2012
,,,,,,Manubhara,,Menjadi wil. Kec. Jerebuu
53.09.01.2018,,,,,,3 Heawea,,"PMD, Perda No. 6/2011"
53.09.01.2019,,,,,,4 Legelapu,,"PMD, Perda No. 6/2011"
53.09.01.2020,,,,,,5 Lekogoko,,"PMD, Perda No. 6/2011"
53.09.01.2021,,,,,,6 Binawali,,Peningkatan status Perda No 1/2012
53.09.01.2022,,,,,,7 Kila,,Peningkatan status Perda No 1/2012
53.09.01.2023,,,,,,8 Waesae,,Peningkatan status Perda No 1/2012
53.09.01.2024,,,,,,9 Mawwo Kisa,,"Pemekaran dari Desa Keligejo ; Perda Kab. Ngada No 2 Tahun 2022
tentang Pembentukan Desa"
53.09.02,,,,2Golewa,2,20,,
,,,,,,Wogowela,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
53.09.02.2002,,,,,,1 Were I,,
,,,,,,Boba,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,,Were Dua,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,Mangulewa,,,Menjadi wil Kec. Golewa Barat Perda No. 2/2012
,,,,,,Takatunga,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
,,,,,,Sadha,,Menjadi wil Kec. Golewa Selatan Perda No. 2/2012
53.09.02.1008,,,,,1Todabelu,,,
,,,,,,,,
