Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
74.05.40004,Pulau Gala,,"04°08'02.00"" S 122°48'50.00"" T",BP
74.05.40005,Pulau Hari,,"04°02'16.00"" S 122°46'39.00"" T",TBP
74.05.40006,Pulau Hari Kecil,,"04°02'16.00"" S 122°46'43.00"" T",TBP
74.05.40007,Pulau Kapal,,"04°08'38.97"" S 122°53'44.70"" T",TBP
74.05.40008,Pulau Kapal Tengah,,"04°07'45.54"" S 122°53'22.00"" T",TBP
74.05.40009,Pulau Kapal Timur,,"04°07'44.74"" S 122°53'27.05"" T",TBP
74.05.40010,Pulau Kapal Utara,,"04°07'36.70"" S 122°53'20.65"" T",TBP
74.05.40011,Pulau Labotaone,,"04°05'12.88"" S 122°39'42.34"" T",
74.05.40012,Pulau Labotaone Kecil,,"04°05'14.99"" S 122°39'39.62"" T",
74.05.40013,Pulau Lalowatu,,"04°06'04.81"" S 122°47'43.32"" T",TBP
74.05.40014,Pulau Lara,,"04°07'16.00"" S 122°40'14.99"" T",TBP
74.05.40015,Pulau Lemo,,"04°05'18.12"" S 122°46'27.10"" T",TBP
74.05.40016,Pulau Moramo,,"04°07'23.00"" S 122°40'01.99"" T",TBP
74.05.40017,Pulau Palioboru,,"04°07'54.71"" S 122°49'50.08"" T",TBP
74.05.40018,Pulau Palioboru Kecil,,"04°07'50.00"" S 122°49'45.99"" T",TBP
74.05.40019,Pulau Pondiana,,"04°08'29.00"" S 122°48'41.00"" T",TBP
74.05.40020,Pulau Pondiana Utara,,"04°08'17.00"" S 122°48'38.00"" T",TBP
74.05.40021,Pulau Senja,,"04°05'07.91"" S 122°39'44.79"" T",
74.05.40022,Pulau Watulumango,,"04°13'36.13"" S 122°54'17.32"" T",TBP
74.05.40023,Pulau Watulumango Tengah,,"04°13'34.90"" S 122°54'14.98"" T",TBP
74.05.40024,Pulau Watulumango Utara,,"04°13'33.39"" S 122°54'14.54"" T",TBP
74.05.40025,Pulau Watundoluboto,,"04°14'47.06"" S 122°54'27.70"" T",TBP
74.05.40026,Pulau Wawatu,,"04°06'07.99"" S 122°40'08.00"" T",BP
74.05.40027,Pulau Wawosunggu,,"04°07'35.00"" S 122°43'32.99"" T",BP
74.05.40028,Pulau Wawosunggu Kecil,,"04°07'20.83"" S 122°43'32.72"" T",TBP
74.06,KAB. BOMBANA,26,,
74.06.40001,Pulau Bakaulestari,,"05°18'23.14"" S 121°46'21.36"" T",BP
74.06.40002,Pulau Baliara,,"05°09'59.72"" S 121°48'38.93"" T",BP
74.06.40003,Pulau Bangko Darat,,"05°08'19.00"" S 121°50'02.00"" T",BP
74.06.40004,Pulau Bangko Laut,,"05°08'42.00"" S 121°49'09.00"" T",TBP
74.06.40005,Pulau Basah,,"04°50'15.00"" S 121°30'36.00"" T",TBP
74.06.40006,Pulau Batumandi,,"04°53'52.62"" S 122°04'09.91"" T",TBP
74.06.40007,Pulau Bembe,,"04°53'07.12"" S 122°03'44.65"" T",BP
74.06.40008,Pulau Canggoreng,,"04°47'43.10"" S 122°09'28.34"" T",TBP
74.06.40009,Pulau Dahudahu,,"05°13'27.00"" S 122°04'30.00"" T",TBP
74.06.40010,Pulau Damalawa Besar,,"05°17'53.99"" S 122°03'51.99"" T",TBP
74.06.40011,Pulau Damalawa Kecil,,"05°19'16.00"" S 122°03'18.00"" T",TBP
74.06.40012,Pulau Dudu Besar,,"05°08'19.00"" S 121°51'36.00"" T",TBP
74.06.40013,Pulau Dudu Kecil,,"05°08'38.00"" S 121°52'00.99"" T",TBP
74.06.40014,Pulau Galusa,,"04°39'42.99"" S 122°02'08.99"" T",TBP
