Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
61.11.40045,Pulau Lalang,,"01°18'38.00"" S 110°01'45.00"" T",TBP
61.11.40046,Pulau Layah Besar,,"01°31'13.00"" S 109°20'34.00"" T",BP
61.11.40047,Pulau Layah Kecil,,"01°31'22.00"" S 109°19'54.99"" T",TBP
61.11.40048,Pulau Leman,,"01°17'20.99"" S 108°52'48.89"" T",TBP
61.11.40049,Pulau Lemanbudi,,"01°16'22.00"" S 108°52'14.99"" T",TBP
61.11.40050,Pulau Lemanlalang,,"01°17'11.00"" S 108°54'04.00"" T",TBP
61.11.40051,Pulau Lemanpaku,,"01°17'09.68"" S 108°52'51.94"" T",TBP
61.11.40052,Pulau Lemansarang,,"01°16'59.99"" S 108°53'25.00"" T",TBP
61.11.40053,Pulau Lemantokong,,"01°16'45.05"" S 108°53'29.57"" T",TBP
61.11.40054,Pulau Lemanujung,,"01°16'58.00"" S 108°54'06.99"" T",TBP
61.11.40055,Pulau Lintang,,"01°33'58.00"" S 108°46'54.99"" T",TBP
61.11.40056,Pulau Lising,,"01°36'06.00"" S 109°09'13.36"" T",TBP
61.11.40057,Pulau Lutung Dua,,"01°28'41.00"" S 109°22'59.00"" T",TBP
61.11.40058,Pulau Lutung Satu,,"01°39'06.71"" S 109°20'06.42"" T",TBP
61.11.40059,Pulau Macan,,"01°39'03.38"" S 109°20'21.64"" T",TBP
61.11.40060,Pulau Malangrukuk,,"01°34'21.97"" S 108°47'11.93"" T",TBP
61.11.40061,Pulau Maya,,"01°07'19.99"" S 109°34'49.00"" T",BP
61.11.40062,Pulau Meledang,,"01°29'41.33"" S 109°23'02.49"" T",BP
61.11.40063,Pulau Mensigi,,"01°30'02.99"" S 109°21'06.00"" T",TBP
61.11.40064,Pulau Mentangor,,"01°41'51.00"" S 109°05'39.99"" T",BP
61.11.40065,Pulau Nanas,,"01°18'31.62"" S 110°01'16.64"" T",TBP
61.11.40066,Pulau Nenas,,"01°01'17.00"" S 109°27'13.00"" T",TBP
61.11.40067,Pulau Nibung,,"01°29'17.00"" S 109°04'10.99"" T",TBP
61.11.40068,Pulau Pandan,,"01°34'37.05"" S 109°09'42.76"" T",TBP
61.11.40069,Pulau Pandan Besar,,"01°34'28.99"" S 109°09'33.00"" T",TBP
61.11.40070,Pulau Pandan Kecil,,"01°34'37.62"" S 109°09'20.46"" T",TBP
61.11.40071,Pulau Papan,,"01°39'45.45"" S 109°20'43.49"" T",TBP
61.11.40072,Pulau Payung,,"01°18'00.00"" S 110°00'51.99"" T",TBP
61.11.40073,Pulau Pelapisairmasin,,"01°16'55.99"" S 109°07'57.00"" T",BP
61.11.40074,Pulau Pelapisgenting,,"01°18'11.99"" S 109°08'57.99"" T",BP
61.11.40075,Pulau Pelapistiangbalai,,"01°16'46.99"" S 109°09'58.00"" T",BP
61.11.40076,Pulau Pelintu,,"01°12'15.99"" S 109°54'20.80"" T",TBP
61.11.40077,Pulau Pelubang,,"01°42'51.00"" S 109°17'43.00"" T",TBP
61.11.40078,Pulau Penangis,,"01°33'11.00"" S 108°45'09.00"" T",TBP
61.11.40079,Pulau Penebang,,"01°13'09.99"" S 109°14'39.00"" T",BP
61.11.40080,Pulau Perangin,,"01°46'35.77"" S 109°14'33.81"" T",TBP
61.11.40081,Pulau Salahnama,,"01°14'57.00"" S 109°56'17.00"" T",TBP
61.11.40082,Pulau Serutu,,"01°42'43.99"" S 108°43'58.00"" T",BP
61.11.40083,Pulau Sireh,,"01°14'20.00"" S 109°12'15.00"" T",TBP
61.11.40084,Pulau Sireh,,"01°13'51.71"" S 109°12'10.63"" T",TBP
