K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.11.20.2004,,,,,,4 Baratan,,
35.11.20.2005,,,,,,5 Binakal,,
35.11.20.2006,,,,,,6 Jeruksoksok,,
35.11.20.2007,,,,,,7 Sumber Tengah,,
35.11.20.2008,,,,,,8 Bendelan,,
35.11.21,,,,21Taman Krocok,-,7,,Perda No. 3/2005
35.11.21.2001,,,,,,1 Taman,,Semula wil. Kec. Tegalampel
35.11.21.2002,,,,,,2 Gentong,,Semula wil. Kec. Tegalampel
35.11.21.2003,,,,,,3 Kemuningan,,Semula wil. Kec. Tegalampel
35.11.21.2004,,,,,,4 Trebungan,,Semula wil. Kec. Tegalampel
35.11.21.2005,,,,,,5 Sumberkokap,,Semula wil. Kec. Tegalampel
35.11.21.2006,,,,,,6 Paguan,,Semula wil. Kec. Tegalampel
35.11.21.2007,,,,,,7 Kretek,,Semula wil. Kec. Tegalampel
35.11.22,,,,22Botolinggo,-,8,,Perda No. 3/2005
35.11.22.2001,,,,,,1 Lumutan,,Semula wil. Kec. Klabang
35.11.22.2002,,,,,,2 Botolinggo,,Semula wil. Kec. Klabang
35.11.22.2003,,,,,,3 Lanas,,Semula wil. Kec. Klabang
35.11.22.2004,,,,,,4 Penang,,Semula wil. Kec. Prajekan
35.11.22.2005,,,,,,5 Gayam,,Semula wil. Kec. Prajekan
35.11.22.2006,,,,,,6 Klekehan,,Semula wil. Kec. Prajekan
35.11.22.2007,,,,,,7 Sumber Canting,,Semula wil. Kec. Klabang
35.11.22.2008,,,,,,8 Gayam Lor,,Perbup. No. 464/2007 dgn Rek. DPRD No. 147/283/430.4/2007
35.11.23,,,,"23Jambesari Darus
Sholah",-,9,,Perda No. 3/2005
35.11.23.2001,,,,,,1 Jambesari,,Semula wil. Kec. Tamanan
35.11.23.2002,,,,,,2 Jambeanom,,Semula wil. Kec.Tamanan
35.11.23.2003,,,,,,3 Pucanganom,,Semula wil. Kec. Tamanan
35.11.23.2004,,,,,,4 Sumberjeruk,,Semula wil. Kec. Tamanan
35.11.23.2005,,,,,,5 Tegalpasir,,Semula wil. Kec. Tamanan
35.11.23.2006,,,,,,6 Pengarang,,Semula wil. Kec. Pujer
35.11.23.2007,,,,,,7 Grujugan Lor,,Semula wil. Kec. Grujukan
35.11.23.2008,,,,,,8 Pejagan,,Semula wil. Kec. Grujukan
35.11.23.2009,,,,,,9 Sumber Anyar,,Perbup. No. 462/2007 dgn Rek. DPRD No. 147/283/430.4/2007
