K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13,SUMATERA BARAT,,,,,,,
13.02,KAB. SOLOK,,,14,0,74,"3.590,404","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,,,,Sangir,,,,"Menjadi wil Kab. Solok Selatan, UU No. 38/2003"
,,,,,,,,
,,,,Sei Pagu,,,,"Menjadi wil Kab. Solok Selatan, UU No. 38/2003"
,,,,,,,,
13.02.03,,,,1Pantai Cermin,-,2,,
13.02.03.2001,,,,,,1 Lolo,,
13.02.03.2002,,,,,,2 Surian,,
13.02.04,,,,2Lembah Gumanti,-,4,,
13.02.04.2001,,,,,,1 Alahan Panjang,,
13.02.04.2002,,,,,,2 Sungai Nanam,,
13.02.04.2003,,,,,,3 Salimpat,,
13.02.04.2004,,,,,,4 Aie Dingin,,
13.02.05,,,,3Payung Sekaki,-,3,,
13.02.05.2001,,,,,,1 Supayang,,
13.02.05.2002,,,,,,2 Sirukam,,
13.02.05.2003,,,,,,3 Aie Luo,,
13.02.06,,,,4Lembang Jaya,-,6,,
13.02.06.2001,,,,,,1 Batu Banyak,,
13.02.06.2002,,,,,,2 Batu Bajanjang,,
13.02.06.2003,,,,,,3 Koto Laweh,,
13.02.06.2004,,,,,,4 Limau Lunggo,,
13.02.06.2005,,,,,,"5 Koto Gadang Koto
Anau",,
13.02.06.2006,,,,,,"6 Selayo Tanang B.
Sileh",,
13.02.07,,,,5Gunung Talang,-,8,,
13.02.07.2001,,,,,,1 Cupak,,
13.02.07.2002,,,,,,2 Talang,,
13.02.07.2003,,,,,,3 Koto Gadang Guguak,,
13.02.07.2004,,,,,,4 Jawi Jawi,,
13.02.07.2005,,,,,,5 Sungai Janiah,,
13.02.07.2006,,,,,,6 Batang Barus,,
13.02.07.2007,,,,,,7 Aie Batumbuak,,
13.02.07.2008,,,,,,8 Koto Gaek Guguk,,
13.02.08,,,,6Bukit Sundi,-,5,,
,,,,,,,,
