K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.14,KAB. SIDENRENG RAPPANG,,,11,38,68,"1.832,300","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.14.01,,,,1Panca Lautang,3,7,,"Perbaikan nama dari Panca Lautan menjadi Panca Lautang sesuai
perda No 15 Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.01.1001,,,,,1Bilokka,,,
73.14.01.1002,,,,,2Wette'E,,,"perbaikan nama dari Wetee menjadi Wette'E sesuai perda No 15 Tahun
2016 dan surat sekda pemprov sulsel no 146.3/0689/B.Pemerintahan
tgl 21 Januari 2021"
73.14.01.1003,,,,,3Lajonga,,,
73.14.01.2004,,,,,,1 Wanio,,
73.14.01.2005,,,,,,2 Wanio Timoreng,,
73.14.01.2006,,,,,,3 Corawali,,
73.14.01.2007,,,,,,4 Lise,,
73.14.01.2008,,,,,,5 Bapangi,,
73.14.01.2009,,,,,,6 Alesalewo,,"Koreksi nama 'Alessalewo' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli
2019"
73.14.01.2010,,,,,,7 Cenrana,,
73.14.02,,,,2Tellu Limpoe,6,3,,
73.14.02.1001,,,,,1Amparita,,,
73.14.02.1002,,,,,2Massepe,,,"perbaikan nama dari Messape menjadi Massepe sesuai perda No 15
Tahun 2016 dan surat sekda pemprov sulsel no
146.3/0689/B.Pemerintahan tgl 21 Januari 2021"
73.14.02.1003,,,,,3Toddang Pulu,,,
73.14.02.1004,,,,,4Pajalele,,,
73.14.02.1005,,,,,5Baula,,,
73.14.02.1006,,,,,6Arateng,,,
73.14.02.2007,,,,,,1 Teteaji,,
73.14.02.2008,,,,,,2 Polewali,,
73.14.02.2009,,,,,,3 Teppo,,
73.14.03,,,,3Watang Pulu,5,5,,
73.14.03.1001,,,,,1Lawawoi,,,
73.14.03.1002,,,,,2Arawa,,,
73.14.03.1003,,,,,3Bangkai,,,
73.14.03.1004,,,,,4Uluale,,,
73.14.03.1005,,,,,5Batu Lappa,,,
73.14.03.2006,,,,,,1 Lainungan,,
73.14.03.2007,,,,,,2 Carawali,,
73.14.03.2008,,,,,,3 Buae,,
,,,,,,,,
