K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
18,LAMPUNG,,,,,,,
18.10,KAB. PRINGSEWU,,,9,5,126,"617,192","UU No. 48/2008.
Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
18.10.01,,,,1Pringsewu,5,10,,Semula wil. Kab. Tanggamus
18.10.01.1001,,,,,1Fajaresuk,,,
18.10.01.1002,,,,,2Pringsewu Utara,,,
18.10.01.1003,,,,,3Pringsewu Selatan,,,
18.10.01.1004,,,,,4Pringsewu Barat,,,
18.10.01.1005,,,,,5Pringsewu Timur,,,
18.10.01.2006,,,,,,1 Margakaya,,
18.10.01.2007,,,,,,2 Waluyojati,,
18.10.01.2008,,,,,,3 Sidoharjo,,
18.10.01.2009,,,,,,4 Podomoro,,
18.10.01.2010,,,,,,5 Bumi Arum,,
18.10.01.2011,,,,,,6 Fajar Agung,,
18.10.01.2012,,,,,,7 Rejo Sari,,
18.10.01.2013,,,,,,8 Bumi Ayu,,
18.10.01.2014,,,,,,9 Podosari,,"Pemekaran sebagian Desa Rejosari, Perda No. 13/2012"
18.10.01.2015,,,,,,10 Fajar Agung Barat,,"Pemekaran sebagian Desa Fajar Agung, Perda No. 13/2012"
18.10.02,,,,2Gading Rejo,-,23,,Semula wil. Kab. Tanggamus
18.10.02.2001,,,,,,1 Parerejo,,
18.10.02.2002,,,,,,2 Blitarejo,,
18.10.02.2003,,,,,,3 Panjerejo,,
18.10.02.2004,,,,,,4 Bulokarto,,
18.10.02.2005,,,,,,5 Wates,,
18.10.02.2006,,,,,,6 Tambahrejo,,
18.10.02.2007,,,,,,7 Wonodadi,,
18.10.02.2008,,,,,,8 Gadingrejo,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.10.02.2009,,,,,,9 Tegalsari,,"Koreksi nama, ND Rekom No 140/4495/BPD tanggal 29 Juni 2016"
18.10.02.2010,,,,,,10 Tulung Agung,,
18.10.02.2011,,,,,,11 Bulurejo,,
18.10.02.2012,,,,,,12 Yogyakarta,,
18.10.02.2013,,,,,,13 Kediri,,
18.10.02.2014,,,,,,14 Mataram,,
18.10.02.2015,,,,,,15 Wonosari,,
18.10.02.2016,,,,,,16 Klaten,,"Pemekaran sebagian Desa Yogyakarta, Perda No. 24/2011"
18.10.02.2017,,,,,,17 Wates Timur,,"Pemekaran sebagian Desa Wates, Perda No. 13/2012"
,,,,,,,,
