K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35,JAWA TIMUR,,,,,,,
35.77,KOTA MADIUN,,,3,27,0,"36,126","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
35.77.01,,,,1Kartoharjo,9,-,,
35.77.01.1001,,,,,1Oro-oro Ombo,,,
35.77.01.1002,,,,,2Sukosari,,,
35.77.01.1003,,,,,3Klegen,,,
35.77.01.1004,,,,,4Rejomulyo,,,
35.77.01.1005,,,,,5Pilangbango,,,
35.77.01.1006,,,,,6Tawangrejo,,,
35.77.01.1007,,,,,7Kanigoro,,,
35.77.01.1008,,,,,8Kartoharjo,,,
35.77.01.1009,,,,,9Kelun,,,
35.77.02,,,,2Manguharjo,9,-,,
35.77.02.1001,,,,,1Manguharjo,,,
35.77.02.1002,,,,,2Sogaten,,,
35.77.02.1003,,,,,3Patihan,,,
35.77.02.1004,,,,,4Ngegong,,,
35.77.02.1005,,,,,5Winongo,,,
35.77.02.1006,,,,,6Madiun Lor,,,
35.77.02.1007,,,,,7Pangongangan,,,
35.77.02.1008,,,,,8Nambangan Lor,,,
35.77.02.1009,,,,,9Nambangan Kidul,,,
35.77.03,,,,3Taman,9,-,,
35.77.03.1001,,,,,1Mojorejo,,,
35.77.03.1002,,,,,2Pandean,,,
35.77.03.1003,,,,,3Banjarejo,,,
35.77.03.1004,,,,,4Kuncen,,,
35.77.03.1005,,,,,5Manisrejo,,,
35.77.03.1006,,,,,6Kejuron,,,
35.77.03.1007,,,,,7Josenan,,,
35.77.03.1008,,,,,8Demangan,,,
35.77.03.1009,,,,,9Taman,,,
