K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.10.03.2011,,,,,,7 Tanjung Bakau,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.03.2012,,,,,,8 Teluk Samak,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.03.2013,,,,,,9 Sungai Gayung Kiri,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.03.2014,,,,,,10 Citra Damai,,"Pemekaran sebagian Desa Tanjung Samak, Perda no.2/2012,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
,,,,,,Telesung,,"Menjadi wil Kec. Rangsang Pesisir, Perda No. 17/2012"
14.10.03.2016,,,,,,11 Dwi Tunggal,,"Pemekaran sebagian Desa Tanjung Samak, Perda no.2/2012,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.03.2017,,,,,,12 Wonosari,,"Pemekaran sebagian Desa Tanjung Samak, Perda no. 2/2012"
14.10.03.2018,,,,,,13 Tebun,,"Pemekaran sebagian Desa Repan, Perda no. 2/2012"
,,,,,,Tenggayun Raya,,"Menjadi wil Kec. Rangsang Pesisir, Perda No. 17/2012"
14.10.03.2020,,,,,,14 Tanjung Gemuk,,"Pemekaran sebagian Desa Tanjung Medang, Perda no.2/2012,
Perbaikan nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan
nama hasil validasi data nama desa tgl 28 April 2017 dan rekomendasi
Ditjen Bina Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.10.04,,,,4Tebing Tinggi Barat,-,14,,Semula wil. Kab. Bengkalis
14.10.04.2001,,,,,,1 Alai,,
14.10.04.2002,,,,,,2 Tenan,,
14.10.04.2003,,,,,,3 Insit,,
14.10.04.2004,,,,,,4 Tanjung,,
14.10.04.2005,,,,,,5 Tanjung Peranap,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.04.2006,,,,,,6 Kundur,,
14.10.04.2007,,,,,,7 Mekong,,
14.10.04.2008,,,,,,8 Batang Malas,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.10.04.2009,,,,,,9 Mantiasa,,"Pemekaran sebagian Desa Insit, Perda no. 4/2012"
,,,,,,,,
