Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
74.06.40015,Pulau Hantu,,"05°05'30.00"" S 121°54'45.00"" T",TBP
74.06.40016,Pulau Kompa,,"04°43'19.43"" S 121°30'14.37"" T",TBP
74.06.40017,Pulau Koofano,,"04°50'34.00"" S 122°07'00.00"" T",BP
74.06.40018,Pulau Malangke,,"04°48'47.99"" S 122°08'58.99"" T",BP
74.06.40019,Pulau Mangata,,"04°50'35.00"" S 122°08'33.00"" T",BP
74.06.40020,Pulau Masaloka,,"04°49'26.00"" S 122°07'45.00"" T",BP
74.06.40021,Pulau Masudu,,"04°54'38.00"" S 121°56'51.00"" T",BP
74.06.40022,Pulau Motaha,,"05°16'05.00"" S 121°46'05.99"" T",TBP
74.06.40023,Pulau Sagori,,"05°20'35.00"" S 121°45'33.99"" T",BP
74.06.40024,Pulau Soppe,,"04°48'47.00"" S 121°39'09.00"" T",BP
74.06.40025,Pulau Talinga,,"05°11'15.76"" S 121°49'02.66"" T",TBP
74.06.40026,Pulau Tambako,,"04°53'12.00"" S 122°03'02.00"" T",BP
74.07,KAB. WAKATOBI,142,,
74.07.40001,Nua Balaa Kiikiia,,"05°14'50.40"" S 123°35'23.34"" T",TBP
74.07.40002,Nua Balaa Toogea,,"05°14'51.70"" S 123°35'26.04"" T",TBP
74.07.40003,Nua Indaha,,"05°16'55.42"" S 123°31'25.86"" T",TBP
74.07.40004,Nua Loho,,"05°25'13.12"" S 123°35'42.65"" T",
74.07.40005,Nua Manggasaa,,"05°23'07.26"" S 123°36'54.54"" T",TBP
74.07.40006,Nua Patunoa,,"05°14'42.43"" S 123°34'29.20"" T",TBP
74.07.40007,Nua Pondaa,,"05°17'48.13"" S 123°38'59.93"" T",TBP
74.07.40008,Nua Taparooa,,"05°17'33.81"" S 123°38'54.55"" T",TBP
74.07.40009,Nua Wangkudua,,"05°21'47.98"" S 123°32'16.14"" T",TBP
74.07.40010,Pulau Akamate,,"05°32'49.26"" S 123°51'54.34"" T",TBP
74.07.40011,Pulau Amasita,,"05°32'36.56"" S 123°52'22.53"" T",TBP
74.07.40012,Pulau Anano,,"05°17'42.27"" S 124°17'48.74"" T",TBP
74.07.40013,Pulau Anano Arumba Assa,,"05°17'31.88"" S 124°17'59.30"" T",TBP
74.07.40014,Pulau Anano Arumba Dua,,"05°17'53.66"" S 124°17'45.34"" T",TBP
74.07.40015,Pulau Anano Arumba Paa,,"05°17'55.11"" S 124°17'48.28"" T",TBP
74.07.40016,Pulau Anano Arumba Tolu,,"05°17'55.06"" S 124°17'47.22"" T",TBP
74.07.40017,Pulau Banawa,,"05°25'30.96"" S 123°36'17.68"" T",TBP
74.07.40018,Pulau Batabataha,,"05°25'19.37"" S 123°35'47.98"" T",TBP
74.07.40019,Pulau Binongko,,"05°56'42.05"" S 124°01'27.51"" T",BP
74.07.40020,Pulau Darawa,,"05°32'53.99"" S 123°51'28.00"" T",BP
74.07.40021,Pulau Furukapala,,"05°32'17.77"" S 123°52'08.39"" T",TBP
74.07.40022,Pulau Giligili,,"05°27'52.74"" S 123°46'49.76"" T",TBP
74.07.40023,Pulau Gililoho,,"05°32'55.00"" S 123°52'25.00"" T",TBP
74.07.40024,Pulau Golagola,,"05°48'17.57"" S 123°54'07.41"" T",TBP
74.07.40025,Pulau Hetarusaa,,"05°33'54.04"" S 123°49'29.77"" T",TBP
74.07.40026,Pulau Hoga,,"05°27'59.00"" S 123°46'17.05"" T",BP
74.07.40027,Pulau Hotoue,,"05°21'16.99"" S 123°31'54.99"" T",TBP
