Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
71.03.40107,Pulau Sanggaluhang,,"02°56'47.00"" U 125°28'43.50"" T",BP
71.03.40108,Pulau Sangihe,,"03°33'17.11"" U 125°32'56.02"" T",BP
71.03.40109,Pulau Siha,,"03°05'38.98"" U 125°28'49.26"" T",TBP
71.03.40110,Pulau Batu Punting,,"03°27'21.91"" U 125°40'12.96"" T",TBP
71.03.40111,Pulau Tahami,,"03°47'19.74"" U 125°35'05.02"" T",TBP
71.03.40112,Pulau Talengen,,"03°35'23.05"" U 125°33'41.78"" T",TBP
71.03.40113,Pulau Tapurung Talorane,,"03°11'26.71"" U 125°30'48.89"" T",TBP
71.03.40114,Pulau Tarete,,"03°47'23.87"" U 125°38'00.41"" T",TBP
71.03.40115,Pulau Tehang,,"03°32'44.75"" U 125°38'25.62"" T",BP
71.03.40116,Pulau Toademanandu,,"03°24'39.38"" U 125°31'38.55"" T",TBP
71.03.40117,Pulau Tonggeng Lahiaka,,"03°20'19.34"" U 125°36'40.57"" T",TBP
71.03.40118,Pulau Balontohe Besar,,"03° 31'33.49"" U 125° 39'37.53"" T",
71.03.40119,Pulau Batu Sanggelohe,,"03° 15'14.10"" U 125° 27'11.08"" T",
71.03.40120,Pulau Batu Buge,,"03° 03'05.53"" U 125° 40'44.39"" T",
71.03.40121,Pulau Batu Bunakeng,,"03° 03'08.51"" U 125° 40'41.62"" T",
71.03.40122,Pulau Batu Hengise,,"03° 30'17.61"" U 125° 39'54.90"" T",
71.03.40123,Pulau Batu Isi,,"03° 29'48.66"" U 125° 43'55.05"" T",
71.03.40124,Pulau Batu Liang,,"03° 03'20.47"" U 125° 40'31.33"" T",
71.03.40125,Pulau Batu Luha,,"03° 03'40.61"" U 125° 40'33.60"" T",
71.03.40126,Pulau Batu Lungguhe,,"03° 03'20.13"" U 125° 40'29.73"" T",
71.03.40127,Pulau Batu Paliaheng,,"03° 03'06.90"" U 125° 40'41.40"" T",
71.03.40128,Pulau Bowong Deke,,"02° 56'08.65"" U 125° 28'47.58"" T",
71.03.40129,Pulau Liang Napoto,,"03° 03'26.94"" U 125° 40'32.02"" T",
71.03.40130,Pulau Lingkoko,,"03° 28'08.48"" U 125° 39'55.36"" T",
71.03.40131,Pulau Punge Bondole,,"03° 29'35.40"" U 125° 43'53.11"" T",
71.03.40132,Pulau Punge Taloara,,"03° 29'51.00"" U 125° 43'54.99"" T",
71.03.40133,Pulau Tahanusa Kanarung Labo,,"03° 11'17.22"" U 125° 31'55.89"" T",
71.03.40134,Pulau Saligo,,"03° 30'15.72"" U 125° 39'47.66"" T",
71.03.40135,Pulau Tahanusa Kanarung Kadio,,"03° 11'15.49"" U 125° 31'54.86"" T",
71.03.40136,Pulau Tapurung Labo,,"03° 11'23.53"" U 125° 30'48.62"" T",
71.03.40137,Pulau Toaladu,,"03° 28'18.21"" U 125° 39'56.83"" T",
71.04,KAB. KEPULAUAN TALAUD,16,,
71.04.40001,Pulau Garat,,"04°47'56.24"" U 127°03'39.15"" T",TBP
71.04.40002,Pulau Intata,,"04°38'31.64"" U 127°09'30.17"" T",TBP (PPKT)
71.04.40003,Pulau Kabaruan,,"03°47'29.19"" U 126°47'36.08"" T",BP (PPKT)
71.04.40004,Pulau Kakorotan,,"04°37'36.26"" U 127°09'35.12"" T",BP (PPKT)
71.04.40005,Pulau Karakelang,,"04°18'25.17"" U 126°48'24.45"" T",BP
71.04.40006,Pulau Karatung,,"04°43'46.07"" U 127°04'22.66"" T",BP
71.04.40007,Pulau Mallo,,"04°36'39.90"" U 127°08'15.03"" T",TBP
71.04.40008,Pulau Mangupun,,"04°41'49.40"" U 127°08'17.00"" T",TBP
