Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
13.01.40033,Pulau Nibuang Utara,,"01°13'47.51"" S 100°23'47.35"" T",TBP
13.01.40034,Pulau Nibuangapiapi,,"01°18'08.08"" S 100°29'07.95"" T",TBP
13.01.40035,Pulau Nibuangbatukalang,,"01°16'17.42"" S 100°24'09.00"" T",TBP
13.01.40036,Pulau Nibuangcubadak,,"01°13'51.04"" S 100°23'46.03"" T",TBP
13.01.40037,Pulau Nibuangsungainipah,,"01°19'39.87"" S 100°33'43.26"" T",TBP
13.01.40038,Pulau Nyamuk,,"01°15'58.00"" S 100°17'51.00"" T",TBP
13.01.40039,Pulau Pagang,,"01°09'33.87"" S 100°20'56.64"" T",BP
13.01.40040,Pulau Panyu,,"01°30'02.00"" S 100°26'17.99"" T",TBP
13.01.40041,Pulau Semangki Gadang,,"01°20'44.26"" S 100°31'11.38"" T",TBP
13.01.40042,Pulau Semangki Ketek,,"01°20'32.20"" S 100°31'09.70"" T",TBP
13.01.40043,Pulau Setan Gadang,,"01°12'56.41"" S 100°24'59.19"" T",TBP
13.01.40044,Pulau Setan Ketek,,"01°13'06.38"" S 100°25'00.65"" T",TBP
13.01.40045,Pulau Sibuntasungaipinang,,"01°12'49.59"" S 100°20'21.94"" T",TBP
13.01.40046,Pulau Sironjong Gadang,,"01°13'45.44"" S 100°24'26.98"" T",TBP
13.01.40047,Pulau Sironjong Ketek,,"01°13'30.29"" S 100°24'09.99"" T",TBP
13.01.40048,Pulau Taraju,,"01°10'54.46"" S 100°23'47.11"" T",TBP
13.05,KAB. PADANG PARIAMAN,1,,
13.05.40001,Pulau Pieh,,"00°52'26.73"" S 100°06'00.83"" T",TBP
13.06,KAB. AGAM,2,,
13.06.40001,Pulau Tangahtiku,,"00°24'43.00"" S 099°54'07.61"" T",TBP
13.06.40002,Pulau Ujuangtiku,,"00°25'22.89"" S 099°53'58.85"" T",TBP
13.09,KAB. KEPULAUAN MENTAWAI,114,,
13.09.40001,Pulau Amanna,,"01°02'26.70"" S 098°56'57.34"" T",TBP
13.09.40002,Pulau Atei,,"02°35'05.73"" S 099°57'52.45"" T",TBP
13.09.40003,Pulau Bakatmenuang,,"02°46'36.99"" S 100°13'35.00"" T",TBP
13.09.40004,Pulau Bakatpeigu,,"02°47'57.00"" S 100°10'07.00"" T",TBP
13.09.40005,Pulau Barekai,,"01°41'12.94"" S 099°17'21.00"" T",TBP
13.09.40006,Pulau Batu Tongga,,"01°08'50.05"" S 098°37'37.31"" T",
13.09.40007,Pulau Berikopek,,"03°15'46.00"" S 100°26'17.00"" T",TBP
13.09.40008,Pulau Berikuret,,"03°17'10.00"" S 100°27'25.99"" T",TBP
13.09.40009,Pulau Beriloga Sabeu,,"03°28'45.81"" S 100°39'33.68"" T",TBP
13.09.40010,Pulau Beriloga Sigoiso,,"03°27'15.34"" S 100°40'49.66"" T",TBP
13.09.40011,Pulau Beriulou,,"03°14'43.91"" S 100°25'51.51"" T",TBP
13.09.40012,Pulau Beuasak,,"01°44'10.00"" S 099°17'42.00"" T",TBP
13.09.40013,Pulau Bitoyat Sabeu,,"03°01'01.99"" S 100°09'07.99"" T",TBP
13.09.40014,Pulau Bitoyat Sigoiso,,"03°00'32.00"" S 100°09'56.99"" T",TBP
13.09.40015,Pulau Botiek,,"01°52'33.86"" S 099°16'59.47"" T",TBP
13.09.40016,Pulau Bugei Sabeu,,"03°10'00.86"" S 100°24'06.83"" T",
13.09.40017,Pulau Bugeisabeu,,"01°28'48.88"" S 099°10'20.08"" T",TBP
13.09.40018,Pulau Bugeisigoiso,,"01°29'36.13"" S 099°10'54.86"" T",TBP
