K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16,SUMATERA SELATAN,,,,,,,
16.11,KAB. EMPAT LAWANG,,,10,9,147,"2.234,097","UU No. 1/2007.
Luas Wilayah Definitif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
16.11.01,,,,1Muara Pinang,-,22,,"Semula wil. Kab. Lahat, UU No.1 / 2007"
16.11.01.2001,,,,,,1 Batu Jungul,,
16.11.01.2002,,,,,,2 Suka Dana,,
16.11.01.2003,,,,,,3 Padang Burnai,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.11.01.2004,,,,,,4 Belimbing,,
16.11.01.2005,,,,,,5 Tanjung Kurung,,
16.11.01.2006,,,,,,6 Muara Pinang Baru,,
16.11.01.2007,,,,,,7 Lubuk Tanjung,,
16.11.01.2008,,,,,,8 Talang Baru,,
16.11.01.2009,,,,,,9 Sapa Panjang,,
16.11.01.2010,,,,,,10 Muara Pinang Lama,,
16.11.01.2011,,,,,,11 Tanjung Tawang,,
16.11.01.2012,,,,,,12 Gedung Agung,,
16.11.01.2013,,,,,,13 Pajar Menang,,
16.11.01.2014,,,,,,14 Niur,,
16.11.01.2015,,,,,,15 Muara Semah,,
16.11.01.2016,,,,,,16 Talang Benteng,,
16.11.01.2017,,,,,,17 Lubuk Ulak,,
16.11.01.2018,,,,,,18 Batu Galang,,
16.11.01.2019,,,,,,19 Muara Timbuk,,
16.11.01.2020,,,,,,20 Seleman Ilir,,
16.11.01.2021,,,,,,21 Seleman Ulu,,
16.11.01.2022,,,,,,22 Sawah,,
16.11.02,,,,2Pendopo,3,16,,"Semula wil. Kab. Lahat, UU No.1 / 2007"
16.11.02.2001,,,,,,1 Jarakan,,
16.11.02.2002,,,,,,2 Bandar Agung,,
16.11.02.2003,,,,,,3 Lubuk Sepang,,
16.11.02.2004,,,,,,4 Lubuk Layang,,
16.11.02.2005,,,,,,5 Nanjungan,,
16.11.02.2006,,,,,,6 Tanjung Eran,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
16.11.02.2007,,,,,,7 Tanjung Raman,,"Perbaikan nama sesuai Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov
2018 hal penyampaian hasil validasi"
,,,,,,Kungkilan,,"Menjadi wil Kec. Pendopo Barat, Perda No. 2/2012"
,,,,,,,,
