Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.07.40135,Pulau Kelakela Selatan,,"01°22'12.54"" S 123°14'08.71"" T",
72.07.40136,Pulau Kelakela Utara,,"01°22'10.73"" S 123°14'07.26"" T",
72.07.40140,Pulau Kepita Dua,,"01°31'00.99"" S 123°23'52.00"" T",TBP
72.07.40141,Pulau Kepita Empat,,"01°31'19.99"" S 123°23'48.99"" T",TBP
72.07.40142,Pulau Kepita Enam,,"01°31'27.99"" S 123°24'09.00"" T",TBP
72.07.40143,Pulau Kepita Lima,,"01°31'27.00"" S 123°24'02.00"" T",TBP
72.07.40144,Pulau Kepita Pitu,,"01°31'49.66"" S 123°24'31.29"" T",
72.07.40145,Pulau Kepita Satu,,"01°30'55.23"" S 123°23'48.09"" T",TBP
72.07.40146,Pulau Kepita Tiga,,"01°31'05.99"" S 123°23'57.99"" T",TBP
72.07.40147,Pulau Kepita Tujuh,,"01°31'32.00"" S 123°24'11.00"" T",TBP
72.07.40149,Pulau Kinaput,,"01°26'49.99"" S 123°15'40.00"" T",TBP
72.07.40150,Pulau Kinaput Pauno,,"01°26'54.34"" S 123°15'41.92"" T",
72.07.40151,Pulau Kinayut Meng,,"01°27'00.97"" S 123°15'47.61"" T",
72.07.40152,Pulau Kokini,,"01°33'28.55"" S 123°14'22.74"" T",
72.07.40155,Pulau Kokuni,,"01°29'44.99"" S 122°49'23.00"" T",TBP
72.07.40156,Pulau Koyobunga,,"01°37'00.55"" S 123°11'28.69"" T",TBP
72.07.40159,Pulau Kuweang,,"01°19'02.86"" S 123°13'10.82"" T",TBP
72.07.40160,Pulau Labian,,"01°28'15.13"" S 123°15'23.63"" T",TBP
72.07.40164,Pulau Lalongo,,"01°34'49.92"" S 122°55'12.61"" T",TBP
72.07.40165,Pulau Lamo,,"01°37'34.00"" S 123°10'58.00"" T",TBP
72.07.40166,Pulau Langgadoa,,"01°18'47.99"" S 123°13'13.00"" T",TBP
72.07.40167,Pulau Langkayu Pauno,,"01°26'54.70"" S 123°15'54.19"" T",
72.07.40168,Pulau Langkayut,,"01°26'44.00"" S 123°15'55.00"" T",TBP
72.07.40169,Pulau Lantiong,,"01°26'29.00"" S 123°02'12.00"" T",TBP
72.07.40170,Pulau Lantiong Poipoisik,,"01°26'32.60"" S 123°02'14.61"" T",
72.07.40171,Pulau Lantiong Tete,,"01°26'27.87"" S 123°02'19.72"" T",
72.07.40172,Pulau Lapidatapalan,,"01°19'31.46"" S 123°12'21.55"" T",TBP
72.07.40176,Pulau Lesampuang,,"01°29'33.32"" S 122°44'26.24"" T",TBP
72.07.40178,Pulau Linsalon,,"01°25'03.00"" S 123°09'45.00"" T",TBP
72.07.40180,Pulau Lobian,,"01°27'24.86"" S 123°15'51.01"" T",
72.07.40182,Pulau Lobunon,,"01°36'59.00"" S 123°11'35.00"" T",TBP
72.07.40192,Pulau Lolite Pauno,,"01°37'04.93"" S 123°12'35.30"" T",TBP
72.07.40193,Pulau Lolompong,,"01°14'06.74"" S 123°26'30.46"" T",TBP
72.07.40194,Pulau Lolompong Pauno,,"01°13'58.91"" S 123°26'31.60"" T",
72.07.40198,Pulau Luk Balalon,,"01°33'57.01"" S 122°55'56.98"" T",
72.07.40200,Pulau Lumele,,"01°29'41.51"" S 122°46'39.40"" T",
72.07.40201,Pulau Luwok,,"01°35'00.93"" S 122°55'38.52"" T",TBP
72.07.40204,Pulau Mamalikonabadungdekan,,"01°31'40.06"" S 122°46'48.92"" T",
72.07.40206,Pulau Mandayang,,"01°30'13.00"" S 122°47'34.00"" T",TBP
72.07.40207,Pulau Masandang,,"01°25'10.67"" S 123°02'24.45"" T",TBP
