Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
35.07.40008,Pulau Batuleter,,"08°26'26.15"" S 112°38'26.95"" T",TBP
35.07.40009,Pulau Bengkung,,"08°25'57.33"" S 112°36'56.46"" T",TBP
35.07.40010,Pulau Blindis,,"08°27'38.02"" S 112°41'46.64"" T",TBP
35.07.40011,Pulau Bokor,,"08°26'46.89"" S 112°40'23.35"" T",TBP
35.07.40012,Pulau Bokor Dua,,"08°26'55.32"" S 112°39'15.09"" T",TBP
35.07.40013,Pulau Bokor Satu,,"08°27'08.29"" S 112°39'18.58"" T",TBP
35.07.40014,Pulau Cilik,,"08°26'45.04"" S 112°40'14.18"" T",TBP
35.07.40015,Pulau Clungup,,"08°27'05.92"" S 112°38'58.07"" T",TBP
35.07.40016,Pulau Daru,,"08°26'46.47"" S 112°38'47.68"" T",TBP
35.07.40017,Pulau Doro,,"08°24'01.54"" S 112°26'41.89"" T",TBP
35.07.40018,Pulau Gadung,,"08°22'29.75"" S 112°50'12.81"" T",TBP
35.07.40019,Pulau Gede,,"08°23'58.81"" S 112°29'05.49"" T",TBP
35.07.40020,Pulau Glodakan,,"08°26'30.46"" S 112°37'21.91"" T",TBP
35.07.40021,Pulau Goacina,,"08°26'56.10"" S 112°39'12.82"" T",TBP
35.07.40022,Pulau Gombal,,"08°26'53.34"" S 112°38'13.62"" T",TBP
35.07.40023,Pulau Gombal,,"08°24'14.42"" S 112°47'37.18"" T",TBP
35.07.40024,Pulau Gununggede,,"08°21'58.91"" S 112°56'46.81"" T",TBP
35.07.40025,Pulau Gunungkombang,,"08°23'16.59"" S 112°25'30.60"" T",TBP
35.07.40026,Pulau Gununglabu,,"08°23'13.54"" S 112°25'27.13"" T",TBP
35.07.40027,Pulau Gunungmanuk,,"08°23'10.07"" S 112°25'31.68"" T",TBP
35.07.40028,Pulau Gunungpegat,,"08°23'52.53"" S 112°26'46.24"" T",TBP
35.07.40029,Pulau Gunungsukmoilang,,"08°23'23.36"" S 112°25'28.75"" T",TBP
35.07.40030,Pulau Hanoman,,"08°24'13.65"" S 112°31'47.70"" T",TBP
35.07.40031,Pulau Ismoyo,,"08°24'13.06"" S 112°32'00.61"" T",TBP
35.07.40032,Pulau Jangkung,,"08°23'54.56"" S 112°47'14.95"" T",TBP
35.07.40033,Pulau Junggring Saluko,,"08°22'48.34"" S 112°23'45.90"" T",TBP
35.07.40034,Pulau Kalong,,"08°24'34.94"" S 112°47'53.89"" T",TBP
35.07.40035,Pulau Kalong Cilik,,"08°24'30.11"" S 112°47'55.40"" T",TBP
35.07.40036,Pulau Karang,,"08°27'49.05"" S 112°42'16.65"" T",TBP
35.07.40037,Pulau Karasan,,"08°24'01.48"" S 112°48'57.79"" T",TBP
35.07.40038,Pulau Kates,,"08°23'55.12"" S 112°27'20.00"" T",TBP
35.07.40039,Pulau Kates,,"08°24'05.26"" S 112°48'37.36"" T",TBP
35.07.40040,Pulau Kembar Dua,,"08°27'39.56"" S 112°41'30.34"" T",TBP
35.07.40041,Pulau Kembar Dua,,"08°22'23.14"" S 112°49'31.29"" T",TBP
35.07.40042,Pulau Kembar Satu,,"08°27'37.10"" S 112°41'29.98"" T",TBP
35.07.40043,Pulau Kembar Satu,,"08°22'22.58"" S 112°49'35.46"" T",TBP
35.07.40044,Pulau Kerinci,,"08°27'43.00"" S 112°41'54.78"" T",TBP
35.07.40045,Pulau Kerincing,,"08°27'45.32"" S 112°42'02.08"" T",TBP
35.07.40046,Pulau Klepek,,"08°26'26.59"" S 112°37'15.56"" T",TBP
35.07.40047,Pulau Kletaan,,"08°25'05.76"" S 112°45'06.29"" T",TBP
