K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13,SUMATERA BARAT,,,,,,,
13.08,KAB. PASAMAN,,,12,0,62,"3.902,444","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
,,,,Sungai Beremas,,,,"Menjadi wil Kab. Pasaman Barat, UU No. 38 / 2003"
,,,,,,,,
,,,,Lembah Melintang,,,,"Menjadi wil Kab. Pasaman Barat, UU No. 38 / 2003"
,,,,,,,,
,,,,Pasaman,,,,"Menjadi wil Kab. Pasaman Barat, UU No. 38 / 2003"
,,,,,,,,
13.08.04,,,,1Bonjol,-,5,,
13.08.04.2001,,,,,,1 Limo Koto,,
13.08.04.2002,,,,,,2 Koto Kaciak,,
13.08.04.2003,,,,,,3 Ganggo Mudiak,,
13.08.04.2004,,,,,,4 Ganggo Hilia,,
,,,,,,Alahan Mati,,"Menjadi wil. Kec. Simpang Alahan Mati, Perda No. 5/2004"
,,,,,,Simpang,,"Menjadi wil. Kec. Simpang Alahan Mati, Perda No. 5/2004"
13.08.04.2007,,,,,,5 Koto Kaciak Barat,,"Pemekaran sebagian wil. Nagari Koto Kaciak, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.05,,,,2Lubuk Sikaping,-,13,,
13.08.05.2001,,,,,,1 Tanjuang Baringin,,
13.08.05.2002,,,,,,2 Jambak,,
13.08.05.2003,,,,,,3 Durian Tinggi,,
13.08.05.2004,,,,,,4 Pauah,,
13.08.05.2005,,,,,,5 Aia Manggih,,
13.08.05.2006,,,,,,6 Sundata,,
13.08.05.2007,,,,,,"7 Tanjuang Baringin
Utara",,"Pemekaran sebagian wil. Nagari Tanjuang Baringin, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.05.2008,,,,,,"8 Tanjuang Baringin
Selatan",,"Pemekaran sebagian wil. Nagari Tanjuang Baringin, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.05.2009,,,,,,9 Aia Manggih Utara,,"Pemekaran sebagian wil. Nagari Aia Manggih, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.05.2010,,,,,,10 Aia Manggih Selatan,,"Pemekaran sebagian wil. Nagari Tanjuang Baringin, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.05.2011,,,,,,11 Aia Manggih Barat,,"Pemekaran sebagian wil. Nagari Aia Manggih, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
,,,,,,,,
