K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94,PAPUA TENGAH,,,,,,,
94.06,KAB. DOGIYAI,,,10,0,79,"3.792,928","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
94.06.01,,,,1Kamu,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.06.01.2001,,,,,,1 Ikebo,,
94.06.01.2002,,,,,,2 Mauwa,,
94.06.01.2003,,,,,,3 Ekemanida,,
94.06.01.2004,,,,,,4 Bukapa,,
94.06.01.2005,,,,,,5 Kimupugi,,
94.06.01.2006,,,,,,6 Dikiyouwo,,
94.06.01.2007,,,,,,7 Idakotu,,
94.06.01.2008,,,,,,8 Putapa,,
94.06.02,,,,2Mapia,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.06.02.2001,,,,,,1 Bobomani,,
94.06.02.2002,,,,,,2 Abaimaida,,
94.06.02.2003,,,,,,3 Bonakunu,,
94.06.02.2004,,,,,,4 Dawaikunu,,
94.06.02.2005,,,,,,5 Magone,,
94.06.02.2006,,,,,,6 Diyoudimi,,
94.06.02.2007,,,,,,7 Obaikagopa,,
94.06.03,,,,3Piyaiye,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.06.03.2001,,,,,,1 Apogomakida,,
94.06.03.2002,,,,,,2 Deneiode,,
94.06.03.2003,,,,,,3 Yegiyepa,,
94.06.03.2004,,,,,,4 Ideduwa,,
94.06.03.2005,,,,,,5 Kegata,,
94.06.03.2006,,,,,,6 Egipa,,
94.06.03.2007,,,,,,7 Ukagu,,
94.06.03.2008,,,,,,8 Tibaugi,,
94.06.04,,,,4Kamu Utara,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.06.04.2001,,,,,,1 Idakebo,,
94.06.04.2002,,,,,,2 Pugatadi I,,
94.06.04.2003,,,,,,3 Pugatadi II,,
94.06.04.2004,,,,,,4 Ikrar,,
94.06.04.2005,,,,,,5 Obayo,,
,,,,,,,,
