K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
72,SULAWESI TENGAH,,,,,,,
72.11,KAB. BANGGAI LAUT,,,7,3,63,"688,151","Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
72.11.01,,,,1Banggai,3,7,,Semula wil. Kab. Banggai Kep. UU. No. 5 Tahun 2013
72.11.01.2001,,,,,,1 Lambako,,
72.11.01.2002,,,,,,2 Kokini,,
72.11.01.2003,,,,,,3 Lampa,,
72.11.01.2004,,,,,,4 Tinakin Laut,,
72.11.01.1005,,,,,1Lompio,,,
72.11.01.1006,,,,,2Tano Bununungan,,,
72.11.01.1007,,,,,3Dodung,,,
72.11.01.2008,,,,,,5 Potil Pololoba,,
72.11.01.2009,,,,,,6 Dangkalan,,Perda No. 4/2007
72.11.01.2010,,,,,,7 Pasir Putih,,Perda No. 4/2007
72.11.02,,,,2Banggai Utara,-,6,,Semula wil. Kab. Banggai Kep. UU. No. 5 Tahun 2013
72.11.02.2001,,,,,,1 Kendek,,Semula wil. Kec. Banggai
72.11.02.2002,,,,,,2 Lokotoy,,Semula wil. Kec. Banggai
72.11.02.2003,,,,,,3 Popisi,,Semula wil. Kec. Banggai
72.11.02.2004,,,,,,4 Paisumosoni,,Semula wil. Kec. Banggai
72.11.02.2005,,,,,,5 Tolisetubono,,Semula wil. Kec. Banggai
72.11.02.2006,,,,,,6 Bone Baru,,Semula wil. Kec. Banggai
72.11.03,,,,3Bokan Kepulauan,-,16,,Semula wil. Kab. Banggai Kep. UU. No. 5 Tahun 2013
72.11.03.2001,,,,,,1 Toropot,,Semula wil. Kec. Lobang Kurung
72.11.03.2002,,,,,,2 Kokudang,,Semula wil. Kec. Lobang Kurung
72.11.03.2003,,,,,,3 Kaukes,,Semula wil. Kec. Lobang Kurung
72.11.03.2004,,,,,,4 Bungin,,Semula wil. Kec. Lobang Kurung
72.11.03.2005,,,,,,5 Panapat,,Semula wil. Kec. Lobang Kurung
72.11.03.2006,,,,,,6 Ndindibung,,Semula wil. Kec. Lobang Kurung
72.11.03.2007,,,,,,7 Nggasuang,,Semula wil. Kec. Lobang Kurung
72.11.03.2008,,,,,,8 Mbuang-Mbuang,,Semula wil. Kec. Lobang Kurung
72.11.03.2009,,,,,,9 Timpaus,,Semula wil. Kec. Lobang Kurung
72.11.03.2010,,,,,,10 Kasuari,,Semula wil. Kec. Lobang Kurung
72.11.03.2011,,,,,,11 Sonit,,Semula wil. Kec. Lobang Kurung
72.11.03.2012,,,,,,12 Paisubebe,,Semula wil. Kec. Lobang Kurung
72.11.03.2013,,,,,,13 Mandel,,Pemekaran Desa Panapat Perda No. 4/2012
72.11.03.2014,,,,,,14 Minanga,,Pemekaran Desa Kokudang Perda No. 4/2012
72.11.03.2015,,,,,,15 Bolokut,,Pemekaran Desa Mbuang Mbuang Perda No. 4/2012
72.11.03.2016,,,,,,16 Keak,,Pemekaran Desa Bungin Perda No. 5/2010
,,,,,,,,
