K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
94,PAPUA TENGAH,,,,,,,
94.07,KAB. INTAN JAYA,,,8,0,97,"5.334,445","Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
94.07.01,,,,1Sugapa,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.07.01.2001,,,,,,1 Emondi,,
94.07.01.2002,,,,,,2 Mindau,,
94.07.01.2003,,,,,,3 Sambili,,
94.07.01.2004,,,,,,4 Yoparu,,
94.07.01.2005,,,,,,5 Yokatapa,,
94.07.01.2006,,,,,,6 Bilogai,,
94.07.01.2007,,,,,,7 Puyagia,,"Perbaikan nama desa/kampung semula Puyagiya menjadi Puyagia,
sesuai:
Perda Kab. Intan Jaya No.2/2014 Tentang Penetapan Nama-Nama
Kampung di Kabupaten Intan Jaya; dan
BA No. 28/TopoII/IX/2022 Tanggal 7 September 2022."
94.07.01.2008,,,,,,8 Jalae,,"Perbaikan nama desa/kampung semula Yalai menjadi Jalae, sesuai:
Perda Kab. Intan Jaya No.2/2014 Tentang Penetapan Nama-Nama
Kampung di Kabupaten Intan Jaya; dan
BA No. 28/TopoII/IX/2022 Tanggal 7 September 2022."
94.07.01.2009,,,,,,9 Mamba,,
94.07.01.2010,,,,,,10 Titigi,,
94.07.01.2011,,,,,,11 Eknemba,,
94.07.01.2012,,,,,,12 Wandoga,,
94.07.01.2013,,,,,,13 Pesiga,,
94.07.01.2014,,,,,,14 Mblusiga,,"Perbaikan nama desa/kampung semula Mbilusiga menjadi Mblusiga,
sesuai:
Perda Kab. Intan Jaya No.2/2014 Tentang Penetapan Nama-Nama
Kampung di Kabupaten Intan Jaya; dan
BA No. 28/TopoII/IX/2022 Tanggal 7 September 2022."
94.07.01.2015,,,,,,15 Ndugusiga,,
94.07.01.2016,,,,,,16 Kumbalagupa,,"Perbaikan nama desa/kampung semula Kumlagupa menjadi
Kumbalagupa, sesuai:
Perda Kab. Intan Jaya No.2/2014 Tentang Penetapan Nama-Nama
Kampung di Kabupaten Intan Jaya; dan
BA No. 28/TopoII/IX/2022 Tanggal 7 September 2022."
94.07.01.2017,,,,,,17 Buwisiga,,
94.07.02,,,,2Homeyo,,,,"Semula Wil. Prov. Papua; UU No 15 Tahun 2022 Tentang
Pembentukan Provinsi Papua Tengah"
94.07.02.2001,,,,,,1 Mapa,,
,,,,,,,,
