K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
62.13.03.2001,,,,,,1 Pulau Padang,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.13.03.2002,,,,,,2 Kambitin,,"Perbaikan nama sesuai hasil Rakernis Ditjen Bina Pemdes tentang
Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April 2016"
62.13.03.2003,,,,,,3 Ramania,,
62.13.03.2004,,,,,,4 Bentot,,
62.13.03.2005,,,,,,5 Ampari Bura,,
62.13.03.2006,,,,,,6 Kotam,,
,,,,,,Tamiang,,"Penghapusan desa berdasarkan Surat Bupati Barito Timur No.
130/150/Pemum hal Validasi dam Kodefikasi Desa tgl 12 Juni 2017 dan
Rekomendasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21 Juni 2017"
62.13.03.2008,,,,,,7 Betang Nalong,,Perda No. 24/2007
62.13.03.2009,,,,,,8 Mawani,,"Perda No. 24/2007, Perbaikan nama sesuai hasil Rakernis Ditjen Bina
Pemdes tentang Klarifikasi Data Nama dan Kodefikasi Desa tgl 1 April
2016"
62.13.03.2010,,,,,,9 Jango,,Perda No. 24/2007
62.13.03.2011,,,,,,10 Lalap,,Perda No. 24/2007
62.13.04,,,,4Awang,-,11,,
62.13.04.2001,,,,,,1 Janah Jari,,
62.13.04.2002,,,,,,2 Bangkirayen,,
62.13.04.2003,,,,,,3 Hayaping,,
62.13.04.2004,,,,,,4 Tangkan,,
62.13.04.2005,,,,,,5 Wungkur Nanakan,,
62.13.04.2006,,,,,,6 Ampari,,
62.13.04.2007,,,,,,7 Apar Batu,,"Perbaikan nama sesuai Rakernis Ditjen BPD tgl 1 April 2016, Perbaikan
nama sesuai Surat Bupati No. 130/150/Pemum hal validasi dan
kodefikasi tgl 12 Juni 2017 dan Rekomedasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
62.13.04.2008,,,,,,8 Biwan,,
62.13.04.2009,,,,,,9 Janah Mansiwui,,Perda No. 24/2007
62.13.04.2010,,,,,,10 Danau,,Perda No. 24/2007
62.13.04.2011,,,,,,11 Pianggu,,Perda No. 24/2007
62.13.05,,,,5Dusun Tengah,1,7,,
,,,,,,Dayu,,"Menjadi wil. Karusen Janang, Perda No. 2/2008"
,,,,,,Wuran,,"Menjadi wil. Karusen Janang, Perda No. 2/2008"
,,,,,,Ipu Mea,,"Menjadi wil. Karusen Janang, Perda No. 2/2008"
,,,,,,Tampa,,"Menjadi wil. Kec. Paku, Perda No. 11/2006"
,,,,,,Kalamus,,"Menjadi wil. Kec. Paku, Perda No. 11/2006"
,,,,,,Simpang Bangkuang,,"Menjadi wil. Kec. Paku, Perda No. 11/2006"
,,,,,,Patung,,"Menjadi wil. Kec. Paku, Perda No. 11/2006"
62.13.05.2008,,,,,,1 Saing,,
62.13.05.2009,,,,,,2 Rodok,,
,,,,,,,,
