K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.08.08.2015,,,,,,14 Sidomulyo,,
12.08.08.2016,,,,,,15 Mekar Rejo,,"Perda 2/2012, Pemekaran sebagian dari wil. Talun Saragih"
12.08.08.2017,,,,,,16 Nanggar Bayu,,"Perda 2/2012, Pemekaran sebagian dari wil. Gunung Bayu"
12.08.09,,,,9Sidamanik,1,14,,
12.08.09.2001,,,,,,1 Bah Butong I,,
12.08.09.2002,,,,,,2 Sidamanik,,
12.08.09.2003,,,,,,3 Ambarisan,,
12.08.09.2004,,,,,,4 Tiga Bolon,,
12.08.09.2005,,,,,,5 Bah Butong II,,
12.08.09.2006,,,,,,6 Bahal Gajah,,
12.08.09.2007,,,,,,7 Manik Hataran,,
12.08.09.2008,,,,,,8 Mekar Sidamanik,,
12.08.09.2009,,,,,,9 Manik Maraja,,
12.08.09.2010,,,,,,10 Bah Biak,,
12.08.09.2011,,,,,,11 Birong Ulu Manriah,,
12.08.09.2012,,,,,,"12 Kebun Sayur Bah
Butong",,
12.08.09.1013,,,,,1Sarimatondang,,,
12.08.09.2014,,,,,,13 Manik Rambung,,"Perda 2/2012, Pemekaran sebagian dari wil. Manik Hataran"
12.08.09.2015,,,,,,14 Bukit Rejo,,"Perda 2/2012, Pemekaran sebagian dari wil. Manik Hataran"
12.08.10,,,,10Pamatang Sidamanik,1,9,,"Perbaikan nama kec. semula Pematang Sidamanik menjadi Pamatang
Sidamanik, sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
12.08.10.2001,,,,,,1 Sait Buttu Saribu,,
12.08.10.2002,,,,,,2 Pamatang Sidamanik,,"Perbaikan nama desa semula Pematang Sidamanik menjadi Pamatang
Sidamanik, sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
12.08.10.2003,,,,,,3 Sarimattin,,
12.08.10.2004,,,,,,4 Bandar Manik,,
12.08.10.2005,,,,,,5 Jorlang Huluan,,
12.08.10.2006,,,,,,6 Sihaporas,,
12.08.10.2007,,,,,,"7 Pematang Tambun
Raya",,
12.08.10.2008,,,,,,8 Simantin,,
12.08.10.1009,,,,,1Sipolha Horisan,,,"Perbaikan nama kel. semula Sipolha Horison menjadi Sipolha Horisan,
sesuai:
Perda No. 9 Tahun 2002; dan
Surat Bup. Simalungun No. 146/17509/1.1.1/2022 tgl 21 September
2022."
,,,,,,,,
