K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
31,DKI JAKARTA,,,,,,,
31.72,KOTA ADM. JAKARTA UTARA,,,6,31,0,"147,212","UU No. 29/2007
Luas Wilayah Definitif, PGP, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
31.72.01,,,,1Penjaringan,5,-,,
31.72.01.1001,,,,,1Penjaringan,,,
31.72.01.1002,,,,,2Kamal Muara,,,
31.72.01.1003,,,,,3Kapuk Muara,,,
31.72.01.1004,,,,,4Pejagalan,,,
31.72.01.1005,,,,,5Pluit,,,
31.72.02,,,,2Tanjung Priok,7,-,,
31.72.02.1001,,,,,1Tanjung Priok,,,
31.72.02.1002,,,,,2Sunter Jaya,,,
31.72.02.1003,,,,,3Papanggo,,,
31.72.02.1004,,,,,4Sungai Bambu,,,
31.72.02.1005,,,,,5Kebon Bawang,,,
31.72.02.1006,,,,,6Sunter Agung,,,
31.72.02.1007,,,,,7Warakas,,,
31.72.03,,,,3Koja,6,-,,
31.72.03.1001,,,,,1Koja,,,
31.72.03.1002,,,,,2Tugu Utara,,,
31.72.03.1003,,,,,3Lagoa,,,
31.72.03.1004,,,,,4Rawa Badak Utara,,,
31.72.03.1005,,,,,5Tugu Selatan,,,
31.72.03.1006,,,,,6Rawa Badak Selatan,,,
31.72.04,,,,4Cilincing,7,-,,
31.72.04.1001,,,,,1Cilincing,,,
31.72.04.1002,,,,,2Sukapura,,,
31.72.04.1003,,,,,3Marunda,,,
31.72.04.1004,,,,,4Kalibaru,,,
31.72.04.1005,,,,,5Semper Timur,,,
31.72.04.1006,,,,,6Rorotan,,,
31.72.04.1007,,,,,7Semper Barat,,,
31.72.05,,,,5Pademangan,3,-,,
31.72.05.1001,,,,,1Pademangan Timur,,,
31.72.05.1002,,,,,2Pademangan Barat,,,
31.72.05.1003,,,,,3Ancol,,,
31.72.06,,,,6Kelapa Gading,3,-,,
,,,,,,,,
