NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,32.71.01,1 Bogor Selatan,,,,,16,,,,
,32.71.02,2 Bogor Timur,,,,,6,,,,
,32.71.03,3 Bogor Tengah,,,,,11,,,,
,32.71.04,4 Bogor Barat,,,,,16,,,,
,32.71.05,5 Bogor Utara,,,,,8,,,,
,32.71.06,6 Tanah Sareal,,,,,11,,,,
,32.72,20 KOTA SUKABUMI,Sukabumi,,,7,33,0,48,355.735,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,32.72.01,1 Gunung Puyuh,,,,,4,,,,"Perbaikan nama kecamatan semula Gunungpuyuh menjadi Gunung
Puyuh, sesuai:
Surat Sekda Kota Sukabumi No. PU.02.01/271/Pem tanggal 29
Agustus 2022; dan
Perda Kota Sukabumi No. 15/2000."
,32.72.02,2 Cikole,,,,,6,,,,
,32.72.03,3 Citamiang,,,,,5,,,,
,32.72.04,4 Warudoyong,,,,,5,,,,
,32.72.05,5 Baros,,,,,4,,,,
,32.72.06,6 Lembursitu,,,,,5,,,,
,32.72.07,7 Cibeureum,,,,,4,,,,
,32.73,21 KOTA BANDUNG,Bandung,,,30,151,0,167,2.530.448,"Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,32.73.01,1 Sukasari,,,,,4,,,,
,32.73.02,2 Coblong,,,,,6,,,,
,32.73.03,3 Babakan Ciparay,,,,,6,,,,
,32.73.04,4 Bojongloa Kaler,,,,,5,,,,
,32.73.05,5 Andir,,,,,6,,,,
,32.73.06,6 Cicendo,,,,,6,,,,
,32.73.07,7 Sukajadi,,,,,5,,,,
,32.73.08,8 Cidadap,,,,,3,,,,
,32.73.09,9 Bandung Wetan,,,,,3,,,,
,32.73.10,10 Astana Anyar,,,,,6,,,,
,32.73.11,11 Regol,,,,,7,,,,
,32.73.12,12 Batununggal,,,,,8,,,,
,32.73.13,13 Lengkong,,,,,7,,,,
,32.73.14,14 Cibeunying Kidul,,,,,6,,,,
,32.73.15,15 Bandung Kulon,,,,,8,,,,
