Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.09.40142,Pulau Jiba,,"00°25'48.55"" S 122°03'45.96"" T",TBP
72.09.40143,Pulau Jobang,,"00°25'27.82"" S 122°07'05.72"" T",TBP
72.09.40144,Pulau Jobong Dikki,,"00°25'37.46"" S 122°07'09.07"" T",TBP
72.09.40145,Pulau Jurumudi,,"00°13'37.58"" S 122°10'07.68"" T",TBP
72.09.40146,Pulau Kabalo,,"00°24'05.00"" S 121°47'51.00"" T",TBP
72.09.40147,Pulau Kadidiri Besar,,"00°21'13.00"" S 121°50'58.99"" T",BP
72.09.40148,Pulau Kadidiri Kecil,,"00°21'07.99"" S 121°50'53.99"" T",TBP
72.09.40149,Pulau Kadoda,,"00°14'45.94"" S 122°04'29.35"" T",TBP
72.09.40150,Pulau Kadongkalang,,"00°20'47.30"" S 121°51'41.89"" T",TBP
72.09.40151,Pulau Kalalung,,"00°26'06.90"" S 121°47'20.27"" T",TBP
72.09.40152,Pulau Kalalung Dua,,"00°26'05.37"" S 121°46'59.59"" T",TBP
72.09.40153,Pulau Kalalung Empat,,"00°26'02.00"" S 121°47'19.00"" T",TBP
72.09.40154,Pulau Kalalung Lima,,"00°25'59.67"" S 121°47'20.23"" T",TBP
72.09.40155,Pulau Kalalung Satu,,"00°26'00.13"" S 121°47'19.30"" T",TBP
72.09.40156,Pulau Kalalung Tiga,,"00°26'12.89"" S 121°46'57.70"" T",TBP
72.09.40157,Pulau Kale,,"00°26'17.86"" S 121°47'19.09"" T",TBP
72.09.40158,Pulau Kalemo,,"00°20'50.25"" S 121°51'16.12"" T",TBP
72.09.40159,Pulau Kalia Dalam,,"00°19'23.00"" S 122°06'45.00"" T",TBP
72.09.40160,Pulau Kalia Luar,,"00°19'43.00"" S 122°06'55.00"" T",TBP
72.09.40161,Pulau Kallo,,"00°24'29.80"" S 121°49'46.05"" T",TBP
72.09.40162,Pulau Kalomba,,"00°25'31.00"" S 122°06'15.99"" T",TBP
72.09.40163,Pulau Kalora,,"00°26'30.00"" S 122°05'53.00"" T",TBP
72.09.40164,Pulau Kapal,,"00°26'37.97"" S 122°04'17.25"" T",TBP
72.09.40165,Pulau Karama,,"00°25'46.99"" S 122°04'59.99"" T",TBP
72.09.40166,Pulau Karang,,"00°14'26.08"" S 122°05'18.28"" T",TBP
72.09.40167,Pulau Karangbatu Putih,,"00°13'00.28"" S 122°12'38.97"" T",TBP
72.09.40168,Pulau Karina,,"00°20'14.90"" S 121°54'08.14"" T",TBP
72.09.40169,Pulau Karina Selatan,,"00°20'20.82"" S 121°54'23.56"" T",TBP
72.09.40170,Pulau Karina Utara,,"00°20'15.54"" S 121°54'36.50"" T",TBP
72.09.40171,Pulau Kasojo,,"00°25'37.27"" S 121°48'14.06"" T",TBP
72.09.40172,Pulau Kasojo,,"00°25'39.99"" S 121°47'36.70"" T",
72.09.40173,Pulau Kasojo Dua,,"00°25'33.62"" S 121°48'20.02"" T",TBP
72.09.40174,Pulau Kasojo Satu,,"00°25'41.49"" S 121°48'06.09"" T",TBP
72.09.40175,Pulau Katatah,,"00°24'54.11"" S 121°49'30.15"" T",
72.09.40176,Pulau Kayome,,"00°25'05.09"" S 121°45'50.53"" T",BP
72.09.40177,Pulau Kayome Delapan,,"00°25'00.61"" S 121°46'01.61"" T",BP
72.09.40178,Pulau Kayome Dua,,"00°25'12.00"" S 121°45'56.99"" T",BP
72.09.40179,Pulau Kayome Dua Belas,,"00°24'58.53"" S 121°46'06.62"" T",BP
72.09.40180,Pulau Kayome Empat,,"00°25'03.10"" S 121°45'55.48"" T",BP
72.09.40181,Pulau Kayome Enam,,"00°25'01.99"" S 121°45'56.99"" T",BP
