NO,KODE,"NAMA PROVINSI,
KABUPATEN / KOTA,
KECAMATAN",IBUKOTA,J U M L A H,,,,,"LUAS
WILAYAH
(Km2) *","JUMLAH
PENDUDUK
(Jiwa) **",K ET E R A N G A N
,,,,KAB,KOTA,KEC,KEL,DESA,,,
,35.04.13,13 Rejotangan,,,,,,16,,,
,35.04.14,14 Kalidawir,,,,,,17,,,
,35.04.15,15 Besuki,,,,,,10,,,
,35.04.16,16 Campurdarat,,,,,,9,,,
,35.04.17,17 Bandung,,,,,,18,,,
,35.04.18,18 Pakel,,,,,,19,,,
,35.04.19,19 Tanggunggunung,,,,,,7,,,
,35.05,5 KAB. BLITAR,Kanigoro,,,22,28,220,1.745,1.230.232,"Pemindahan Ibukota PP No. 3/2010 .
Luas Wilayah Indikatif, PBW, sesuai Surat Badan Informasi
Geospasial No. B-8.31/PBW-BIG/IGD.04.04/6/2021 Tanggal 8 Juni
2021"
,35.05.01,1 Wonodadi,,,,,,11,,,
,35.05.02,2 Udanawu,,,,,,12,,,
,35.05.03,3 Srengat,,,,,4,12,,,
,35.05.04,4 Kademangan,,,,,1,14,,,
,35.05.05,5 Bakung,,,,,,11,,,
,35.05.06,6 Ponggok,,,,,,15,,,
,35.05.07,7 Sanankulon,,,,,,12,,,
,35.05.08,8 Wonotirto,,,,,,8,,,
,35.05.09,9 Nglegok,,,,,1,10,,,
,35.05.10,10 Kanigoro,,,,,2,10,,,
,35.05.11,11 Garum,,,,,4,5,,,
,35.05.12,12 Sutojayan,,,,,7,4,,,
,35.05.13,13 Panggungrejo,,,,,,10,,,
,35.05.14,14 Talun,,,,,4,10,,,
,35.05.15,15 Gandusari,,,,,,14,,,
,35.05.16,16 Binangun,,,,,,12,,,
,35.05.17,17 Wlingi,,,,,5,4,,,
,35.05.18,18 Doko,,,,,,10,,,
,35.05.19,19 Kesamben,,,,,,10,,,
,35.05.20,20 Wates,,,,,,8,,,
,35.05.21,21 Selorejo,,,,,,10,,,
,35.05.22,22 Selopuro,,,,,,8,,,
,35.06,6 KAB. KEDIRI,Kediri,,,26,1,343,1.524,1.674.140,"Luas Wilayah Indikatif, PBW, sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
,35.06.01,1 Semen,,,,,,12,,,
