K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
73,SULAWESI SELATAN,,,,,,,
73.18,KAB. TANA TORAJA,,,19,47,112,"2.043,623","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
73.18.01,,,,1Saluputi,1,8,,SK. Gub No. 2067A Th. 1961
,,,,,,Talion,,Menjadi wil. Kec. Rembon
,,,,,,Talion Batusura,,Menjadi wil. Kec. Rembon
,,,,,,Palesan,,Menjadi wil. Kec. Rembon
,,,,,,Banga,,Menjadi wil. Kec. Rembon
,,,,,,Ullin,,Menjadi wil. Kec. Rembon
,,,,,,Leppan,,Menjadi wil. Kec. Malimbong Ballepe
,,,,,Malimbong,,,Menjadi wil. Kec. Malimbong Ballepe
,,,,,,Lemo Menduruk,,Menjadi wil. Kec. Malimbong Ballepe
73.18.01.1009,,,,,1Pattan Ulusalu,,,
73.18.01.2010,,,,,,1 Salutandung,,
73.18.01.2011,,,,,,2 Rea Tulak Langi,,
73.18.01.2012,,,,,,3 Ratte Talonge,,
73.18.01.2013,,,,,,4 Sa'tandung,,
73.18.01.2014,,,,,,5 Ra'bung,,
73.18.01.2015,,,,,,6 Salutapokko,,"perbaikan nama dari Salu Tapokko menjadi Salutapokko,Koreksi nama
'Salu' Srt Ditjen BPD No 140/5118/BPD tgl 18 Juli 2019,Surat Bup tana
toraja No 555.3/0284/IV/SETDA tgl 6 April 2021,Surat Sesditjen Bina
Pemerintahan Desa No 145/2430/BPD tgl 24 Mei 2021"
73.18.01.2016,,,,,,7 Salu Boronan,,
73.18.01.2017,,,,,,8 Batu Tiakka,,
73.18.02,,,,2Bittuang,1,14,,Perda No. 18/2000
,,,,,,Balau Utara,,Menjadi wil. Kec. Masonda
73.18.02.2002,,,,,,1 Se'seng,,
,,,,,,Belau,,Menjadi wil. Kec. Masonda
73.18.02.2004,,,,,,2 Pali',,
,,,,,,Ratte Pondingao,,Menjadi wil. Kec. Masonda
73.18.02.1006,,,,,1Bittuang,,,
73.18.02.2007,,,,,,3 Tiroan,,
73.18.02.2008,,,,,,4 Balla,,
73.18.02.2009,,,,,,5 Le'tek,,
73.18.02.2010,,,,,,6 Kole Palian,,
73.18.02.2011,,,,,,7 Patongloan,,
73.18.02.2012,,,,,,8 Sasak,,
73.18.02.2013,,,,,,9 Bau,,
73.18.02.2014,,,,,,10 Sandana,,
