K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
14.08.10.2008,,,,,,5 Jambai Makmur,,"Pemekaran desa Perda No.6/2009, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.10.2009,,,,,,6 Sungai Gondang,,"Pemekaran desa Perda No.6/2009, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama
desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.10.2010,,,,,,7 Pencing Bekulo,,"Pemekaran desa Perda No.6/2009, Perbaikan nama sesuai Validasi
Ditjen BPD tgl 23 Juni 2016, Hasil validasi data nama desa tgl 28 April
2017 dan rekomendasi Ditjen Pemdes No.146/3672/BPD tgl 21 Juni
2017, Srt Ditjen Pemdes No.145/1820/SET tgl 15 Nov 2018"
14.08.10.2011,,,,,,8 Libo Jaya,,"Pemekaran sebagian Ds.Sam-Sam, Perda No.4/2010, Perbaikan nama
sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.08.11,,,,11Lubuk Dalam,-,7,,
14.08.11.2001,,,,,,1 Lubuk Dalam,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.11.2002,,,,,,2 Rawang Kao,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.11.2003,,,,,,3 Sri Gading,,
14.08.11.2004,,,,,,4 Sialang Baru,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.11.2005,,,,,,5 Sialang Palas,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.11.2006,,,,,,6 Empang Baru,,"Perbaikan nama desa sesuai hasil Validasi Ditjen Bina Pemdes ttg Data
Nama dan Kode Desa tgl 23 Juni 2016, Perbaikan nama hasil validasi
data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina Pemdes
No.146/3672/BPD tgl 21 Juni 2017"
14.08.11.2007,,,,,,7 Rawang Kao Barat,,"Pemekaran sebagian Ds.Rawang Kao, Perda No.7/2012, Perbaikan
nama sesuai Validasi Ditjen BPD tgl 23 Juni 2016, Perbaikan nama hasil
validasi data nama desa tgl 28 April 2017 dan rekomendasi Ditjen Bina
Pemdes No.146/3672/BPD tgl 21 Juni 2017"
14.08.12,,,,12Sabak Auh,-,8,,Perda No.4/2005
14.08.12.2001,,,,,,1 Bandar Sungai,,"Semula wil. Kec.Sungai Apit, Perbaikan nama sesuai Validasi Ditjen
BPD tgl 23 Juni 2016, Perbaikan nama hasil validasi data nama desa tgl
28 April 2017 dan rekomendasi Ditjen Bina Pemdes No.146/3672/BPD
tgl 21 Juni 2017"
14.08.12.2002,,,,,,2 Rempak,,Semula wil. Kec. Sungai Apit
,,,,,,,,
