K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
11.08.09.2027,,,,,,27 Matang Lada,,
11.08.09.2028,,,,,,28 Ulee Matang,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.09.2029,,,,,,29 Matang Karieng,,
11.08.09.2030,,,,,,30 Lhok Rambideng,,
11.08.09.2031,,,,,,31 Matang Anoe,,
11.08.09.2032,,,,,,32 Lhok Geulituet,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.09.2033,,,,,,33 Ulee Titi,,
11.08.10,,,,10Syamtalira Aron,-,34,,
11.08.10.2001,,,,,,1 Keude Aron,,
11.08.10.2002,,,,,,2 Dayah Aron,,
11.08.10.2003,,,,,,3 Moncrang,,
11.08.10.2004,,,,,,4 Kanot,,
11.08.10.2005,,,,,,5 Meuria Aron,,
11.08.10.2006,,,,,,6 Mee Aron,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.10.2007,,,,,,7 Glok,,
11.08.10.2008,,,,,,8 Cibrek Baroh,,
11.08.10.2009,,,,,,9 Cibrek Tunong,,
11.08.10.2010,,,,,,10 Matang Munye,,
11.08.10.2011,,,,,,11 Pante,,
11.08.10.2012,,,,,,12 Keutapang,,
11.08.10.2013,,,,,,13 Blang,,
11.08.10.2014,,,,,,14 Teungoh,,
11.08.10.2015,,,,,,15 Tanjong Krueng Pase,,
11.08.10.2016,,,,,,16 Mesjid,,
11.08.10.2017,,,,,,17 Keude Teupin Punti,,
11.08.10.2018,,,,,,18 Kumbang,,
11.08.10.2019,,,,,,19 Gampong U,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.10.2020,,,,,,20 Calong,,
11.08.10.2021,,,,,,21 Manyang Baroh,,
11.08.10.2022,,,,,,22 Peurupok,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.08.10.2023,,,,,,23 Alue Gunto,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
,,,,,,,,
