K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13.08.05.2012,,,,,,12 Sundata Utara,,"Pemekaran sebagian wil. Nagari Sundata, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.05.2013,,,,,,13 Sundata Selatan,,"Pemekaran sebagian wil. Nagari Sundata, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
,,,,Talamau,,,,"Menjadi wil Kab. Pasaman Barat, UU No. 38 / 2003"
,,,,,,,,
13.08.07,,,,3Panti,-,4,,
13.08.07.2001,,,,,,1 Panti,,
,,,,,,Padang Gelugur,,"Menjadi wil. Kec. Padang Gelugur, Perda No. 6/2004"
13.08.07.2003,,,,,,2 Panti Timur,,"Pemekaran sebagian Desa Panti, Perda 5/2015"
13.08.07.2004,,,,,,3 Panti Selatan,,"Pemekaran sebagian Desa Panti, Perda 5/2015"
13.08.07.2005,,,,,,4 Panti Utara,,"Pemekaran sebagian wil. Nagari Panti, sesuai:
Perda No. 4 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.08,,,,4Mapat Tunggul,-,4,,
13.08.08.2001,,,,,,1 Muara Tais,,
13.08.08.2002,,,,,,2 Lubuak Gadang,,
,,,,,,Silayang,,Menjadi wil. Kec Mapat Tunggul Selatan
,,,,,,Muaro Sungai Lolo,,Menjadi wil. Kec. Mapat Tunggul Selatan
13.08.08.2005,,,,,,3 Pintu Padang,,
13.08.08.2006,,,,,,"4 Muaro Tais Koto
Gadang",,"Pemekaran sebagian wil. Nagari Muaro Tais, sesuai:
Perda No. 2 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
,,,,Kinali,,,,"Menjadi wil Kab. Pasaman Barat, UU No. 38 / 2003"
,,,,,,,,
,,,,Gunung Tuleh,,,,"Menjadi wil Kab. Pasaman Barat, UU No. 38 / 2003"
,,,,,,,,
,,,,Ranah Batahan,,,,"Menjadi wil Kab. Pasaman Barat, UU No. 38 / 2003"
,,,,,,,,
13.08.12,,,,5Duo Koto,-,7,,
13.08.12.2001,,,,,,1 Simpang Tonang,,
13.08.12.2002,,,,,,2 Cubadak,,
13.08.12.2003,,,,,,"3 Simpang Tonang
Selatan",,"Pemekaran sebagian wil. Nagari Simpang Tonang, sesuai:
Perda No. 2 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.12.2004,,,,,,"4 Simpang Tonang
Utara",,"Pemekaran sebagian wil. Nagari Simpang Tonang, sesuai:
Perda No. 2 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
13.08.12.2005,,,,,,5 Cubadak Timur,,"Pemekaran sebagian wil. Nagari Cubadak, sesuai:
Perda No. 2 Tahun 2022; dan
Surat Dirjen Bina Pemdes No. 146/4441/BPD tgl 30 Agustus 2022."
,,,,,,,,
