K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
13,SUMATERA BARAT,,,,,,,
13.75,KOTA BUKITTINGGI,,,3,24,0,"24,173","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
13.75.01,,,,1Guguak Panjang,7,-,,
13.75.01.1001,,,,,1Tarok Dipo,,,
13.75.01.1002,,,,,"2Bukit Cangang Kayu
Ramang",,,"Perbaikan nama kel. semula Bukik Cangang/Kayu Rmg. menjadi Bukit
Cangang Kayu Ramang, sesuai:
Surat Pernyataan Walikota Bukittinggi No. 130/298/Pem-Bkt/VI-2022 tgl
30 Juni 2022;
Surat Gub. Sumbar No. 120/289/Pem-Otda/2022, tgl 30 Mei 2022; dan
Surat Sekda Kota Bukittinggi No. 130/203/Pem-2022, tgl 13 April 2022."
13.75.01.1003,,,,,3Pakan Kurai,,,
13.75.01.1004,,,,,"4Aur Tajungkang
Tangah Sawah",,,"Perbaikan nama kel. semula Aur Tajungkang/Tgh.Sawah menjadi Aur
Tajungkang Tangah Sawah, sesuai:
Surat Pernyataan Walikota Bukittinggi No. 130/298/Pem-Bkt/VI-2022 tgl
30 Juni 2022;
Surat Gub. Sumbar No. 120/289/Pem-Otda/2022, tgl 30 Mei 2022; dan
Surat Sekda Kota Bukittinggi No. 130/203/Pem-2022, tgl 13 April 2022."
13.75.01.1005,,,,,5Benteng Pasar Atas,,,
13.75.01.1006,,,,,6Kayu Kubu,,,
13.75.01.1007,,,,,7Bukik Apik Puhun,,,
13.75.02,,,,"2Mandiangin Koto
Selayan",9,-,,"Perbaikan nama kec. semula Mandiangin K. Selayan menjadi
Mandiangin Koto Selayan, sesuai:
Surat Pernyataan Walikota Bukittinggi No. 130/298/Pem-Bkt/VI-2022 tgl
30 Juli 2022;
Surat Gub. Sumbar No. 120/289/Pem-Otda/2022 tgl 30 Mei 2022; dan
Surat Sekda Kota Bukittinggi No. 130/203/Pem-2022 tgl 13 April 2022."
13.75.02.1001,,,,,1Campago Guguk Bulek,,,
13.75.02.1002,,,,,2Campago Ipuh,,,
13.75.02.1003,,,,,3Puhun Tembok,,,
13.75.02.1004,,,,,4Kubu Gulai Bancah,,,
13.75.02.1005,,,,,5Puhun Pintu Kabun,,,
13.75.02.1006,,,,,6Pulai Anak Air,,,
13.75.02.1007,,,,,7Koto Selayan,,,
13.75.02.1008,,,,,8Garegeh,,,
13.75.02.1009,,,,,9Manggis Ganting,,,"Perbaikan nama kel. semula Manggis/Ganting menjadi Manggis
Ganting, sesuai:
Surat Pernyataan Walikota Bukittinggi No. 130/298/Pem-Bkt/VI-2022 tgl
30 Juni 2022;
Surat Gub. Sumbar No. 120/289/Pem-Otda/2022, tgl 30 Mei 2022; dan
Surat Sekda Kota Bukittinggi No. 130/203/Pem-2022, tgl 13 April 2022."
13.75.03,,,,3Aur Birugo Tigo Baleh,8,-,,
,,,,,,,,
