Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
71.03.40067,Pulau Laweang,,"04°44'46.91"" U 125°29'28.98"" T",TBP
71.03.40068,Pulau Lenggis,,"03°22'31.50"" U 125°38'24.94"" T",BP
71.03.40069,Pulau Liang,,"03°48'23.96"" U 125°34'29.72"" T",TBP
71.03.40070,Pulau Lipaeng,,"03°54'42.61"" U 125°23'16.27"" T",BP
71.03.40071,Pulau Lungguhe,,"04°44'47.16"" U 125°29'31.73"" T",TBP
71.03.40072,Pulau Mahangsumangi,,"03°24'41.92"" U 125°34'22.64"" T",TBP
71.03.40073,Pulau Mahangsumangi Kadodo,,"03°24'41.99"" U 125°34'28.03"" T",TBP
71.03.40074,Pulau Mahengetang,,"03°08'38.47"" U 125°27'09.73"" T",BP
71.03.40075,Pulau Mahumu,,"03°24'11.97"" U 125°34'02.38"" T",BP
71.03.40076,Pulau Mahumu Kadodo,,"03°24'09.68"" U 125°33'20.05"" T",TBP
71.03.40077,Pulau Mekoahe,,"03°48'41.17"" U 125°45'26.52"" T",TBP
71.03.40078,Pulau Meliha,,"03°49'23.37"" U 125°45'27.71"" T",TBP
71.03.40079,Pulau Marore,,"04°44'08.56"" U 125°29'04.58"" T",BP (PPKT)
71.03.40080,Pulau Marueng Besar,,"03°36'18.23"" U 125°34'22.58"" T",TBP
71.03.40081,Pulau Marueng Kecil Dua,,"03°36'21.92"" U 125°34'22.12"" T",TBP
71.03.40082,Pulau Marueng Kecil Satu,,"03°36'21.27"" U 125°34'27.36"" T",TBP
71.03.40083,Pulau Maseleng,,"03°45'18.30"" U 125°45'38.15"" T",TBP
71.03.40084,Pulau Masetang,,"03°50'29.28"" U 125°45'28.55"" T",TBP
71.03.40085,Pulau Matutuang,,"04°26'05.12"" U 125°41'31.40"" T",BP
71.03.40086,Pulau Mamanu,,"04°35'22.86"" U 125°37'47.28"" T",TBP
71.03.40087,Pulau Tentumbango Marulung,,"03°21'26.31"" U 125°37'15.57"" T",BP
71.03.40088,Pulau Mendempuge,,"03°21'01.77"" U 125°35'50.38"" T",TBP
71.03.40089,Pulau Nenung,,"03°03'06.07"" U 125°40'41.90"" T",TBP
71.03.40090,Pulau Nitu,,"03°03'41.47"" U 125°29'13.01"" T",BP
71.03.40091,Pulau Nusa,,"03°45'43.47"" U 125°34'13.75"" T",BP
71.03.40092,Pulau Para,,"03°04'38.04"" U 125°30'21.77"" T",BP
71.03.40093,Pulau Pemamengketang,,"03°36'41.04"" U 125°35'21.48"" T",TBP
71.03.40094,Pulau Poa,,"03°47'45.93"" U 125°33'57.01"" T",TBP
71.03.40095,Pulau Punge Dua,,"03°29'04.52"" U 125°43'56.92"" T",TBP
71.03.40096,Pulau Punge Empat,,"03°28'56.58"" U 125°44'18.85"" T",TBP
71.03.40097,Pulau Punge Enam,,"03°28'43.81"" U 125°44'17.91"" T",TBP
71.03.40098,Pulau Punge Lima,,"03°28'49.01"" U 125°44'17.03"" T",TBP
71.03.40099,Pulau Punge Satu,,"03°29'44.22"" U 125°43'54.54"" T",TBP
71.03.40100,Pulau Punge Tiga,,"03°29'01.09"" U 125°44'10.93"" T",TBP
71.03.40101,Pulau Sakede,,"04°44'43.55"" U 125°29'29.38"" T",TBP
71.03.40102,Pulau Salahunge,,"03°35'44.19"" U 125°35'18.21"" T",TBP
71.03.40103,Pulau Salahune,,"03°47'11.99"" U 125°36'33.90"" T",TBP
71.03.40104,Pulau Saleha,,"03°52'11.01"" U 125°43'21.71"" T",TBP
71.03.40105,Pulau Salengkere,,"03°05'47.11"" U 125°29'39.26"" T",BP
71.03.40106,Pulau Sambo,,"03°25'52.20"" U 125°33'16.30"" T",TBP
