K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Pamah,,Menjadi wil. Kec. Silinda
,,,,,,Silinda,,Menjadi wil. Kec. Silinda
,,,,,,Sungai Buaya,,Menjadi wil. Kec. Silinda
,,,,,,Tarean,,Menjadi wil. Kec. Silinda
,,,,,,Tapak Meriah,,Menjadi wil. Kec. Silinda
12.18.11,,,,11Silinda,-,9,,"Perubahan nama Kec. Bangun Purba, Perda No. 6/2006"
,,,,,,Bah Perak,,Wil. Kab. Deli Serdang
,,,,,,Bandar Kuala,,Wil. Kab. Deli Serdang
,,,,,,Bah Kuala,,Wil. Kab. Deli Serdang
12.18.11.2004,,,,,,1 Batu Masagi,,
,,,,,,Bandar Gugung,,Wil. Kab. Deli Serdang
,,,,,,Bandar Meriah,,Wil. Kab. Deli Serdang
,,,,,,Batu Ginging,,Wil. Kab. Deli Serdang
,,,,,,Bangun Purba,,Wil. Kab. Deli Serdang
,,,,,,"Bangun Purba
Tengah",,Wil. Kab. Deli Serdang
,,,,,,Bagerpang,,Wil. Kab. Deli Serdang
,,,,,,Batu Rata,,Wil. Kab. Deli Serdang
,,,,,,Cimahi,,Wil. Kab. Deli Serdang
12.18.11.2013,,,,,,2 Damak Gelugur,,
,,,,,,Damak Maleho,,Wil. Kab. Deli Serdang
,,,,,,Geriahan,,Wil. Kab. Deli Serdang
12.18.11.2016,,,,,,3 Kulasar,,
,,,,,,M. Ujung Jawi,,Wil. Kab. Deli Serdang
,,,,,,Marambun Barat,,Wil. Kab. Deli Serdang
,,,,,,Mabar,,Wil. Kab. Deli Serdang
,,,,,,Perguroan,,Wil. Kab. Deli Serdang
12.18.11.2021,,,,,,4 Pagar Manik,,
12.18.11.2022,,,,,,5 Pamah,,
,,,,,,Rumah Deleng,,Wil. Kab. Deli Serdang
,,,,,,Sibanganding,,Wil. Kab. Deli Serdang
,,,,,,Sialang,,Wil. Kab. Deli Serdang
12.18.11.2026,,,,,,6 Silinda,,
,,,,,,Suka Luwei,,Wil. Kab. Deli Serdang
12.18.11.2028,,,,,,7 Sungai Buaya,,
12.18.11.2029,,,,,,8 Tarean,,
,,,,,,Tanjung Purba,,Wil. Kab. Deli Serdang
12.18.11.2031,,,,,,9 Tapak Meriah,,
,,,,,,Urung Ganjang,,Wil. Kab. Deli Serdang
,,,,,,Ujung Rambe,,Wil. Kab. Deli Serdang
,,,,,,,,
