K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
51,BALI,,,,,,,
51.02,KAB. TABANAN,,,10,0,133,"849,314","Luas Wilayah Definitif sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022"
51.02.01,,,,1Selemadeg,-,10,,
51.02.01.2001,,,,,,1 Bajera,,
51.02.01.2002,,,,,,2 Wanagiri,,
51.02.01.2003,,,,,,3 Pupuan Sawah,,
51.02.01.2004,,,,,,4 Berembeng,,
51.02.01.2005,,,,,,5 Selemadeg,,
51.02.01.2006,,,,,,6 Serampingan,,"Perbaikan nama dari Sarampingan menjadi Serampingan sesuai Kep
Bup. Tabanan No. 99 Tahun 2013, Surat Kepala DPMD Kab. Tabanan
No. 414.4/101/DPMD tanggal 18 Januari 2021, Surat Sesditjen Bina
Pemerintahan Desa No. 145/2430/BPD tanggal 24 Mei 2021."
51.02.01.2007,,,,,,7 Antap,,
51.02.01.2008,,,,,,8 Wanagiri Kauh,,
51.02.01.2009,,,,,,9 Manikyang,,PMD dan Dukcapil
51.02.01.2010,,,,,,10 Bajera Utara,,PMD dan Dukcapil
51.02.02,,,,2Selemadeg Timur,-,10,,"Perbaikan nama kecamatan semula Salamadeg Timur menjadi
Selemadeg Timur, sesuai Surat Bupati Tabanan No 146/3325/Pem
Tanggal 10-12-2021 Hal Klarifikasi Toponim Kecamatan."
51.02.02.2001,,,,,,1 Gunung Salak,,
51.02.02.2002,,,,,,2 Gadungan,,
51.02.02.2003,,,,,,3 Bantas,,
51.02.02.2004,,,,,,4 Mambang,,
51.02.02.2005,,,,,,5 Megati,,
51.02.02.2006,,,,,,6 Tangguntiti,,
51.02.02.2007,,,,,,7 Beraban,,
51.02.02.2008,,,,,,8 Tegal Mengkeb,,
51.02.02.2009,,,,,,9 Dalang,,
51.02.02.2010,,,,,,10 Gadungsari,,PMD dan Dukcapil
51.02.03,,,,3Selemadeg Barat,-,11,,"Perbaikan nama kecamatan semula Salamadeg Barat menjadi
Selemadeg Barat sesuai Surat Bupati Tabanan No 146/3325/Pem
Tanggal 10-12-2021 Hal Klarifikasi Toponim Kecamatan."
51.02.03.2001,,,,,,1 Mundeh,,
51.02.03.2002,,,,,,2 Mundeh Kangin,,
51.02.03.2003,,,,,,3 Lalanglinggah,,
51.02.03.2004,,,,,,4 Antosari,,
51.02.03.2005,,,,,,5 Lumbung,,
51.02.03.2006,,,,,,6 Lumbung Kauh,,
,,,,,,,,
