K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
95.03.45.2008,,,,,,8 Obis,,
95.03.45.2009,,,,,,9 Yalidomon,,"Perbaikan nama desa/kampung semula Yalidamon menjadi Yalidomon,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.45.2010,,,,,,10 Kabulan,,
95.03.46,,,,46Kwikma,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.46.2001,,,,,,1 Silakma,,
95.03.46.2002,,,,,,2 Somarin,,"Perbaikan nama desa/kampung semula Soamarin menjadi Somarin,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.46.2003,,,,,,3 Kenkeni,,
95.03.46.2004,,,,,,4 Monin,,
95.03.46.2005,,,,,,5 Enggelasue,,
95.03.46.2006,,,,,,6 Oakbisik,,
95.03.46.2007,,,,,,7 Momenggama,,
95.03.46.2008,,,,,,8 Husmo,,
95.03.46.2009,,,,,,9 Karelma,,
95.03.46.2010,,,,,,10 Usabini,,
95.03.47,,,,47Hilipuk,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.47.2001,,,,,,1 Hilipuk,,
95.03.47.2002,,,,,,2 Homidipmu,,
95.03.47.2003,,,,,,3 Kini,,
95.03.47.2004,,,,,,4 Yaruhuk,,
95.03.47.2005,,,,,,5 Jamin,,
95.03.47.2006,,,,,,6 Dindok,,
95.03.47.2007,,,,,,7 Sohondipmu,,
95.03.48,,,,48Duram,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.48.2001,,,,,,1 Duram,,
95.03.48.2002,,,,,,2 Yeminikma,,"Perbaikan nama desa/kampung semula Yaminikma menjadi Yeminikma,
sesuai:
Perda Kab. Yahukimo No.5/2006; dan
BA No.32/TopoII/IX/2022 Tanggal 8 September 2022."
95.03.48.2003,,,,,,3 Goak,,
95.03.48.2004,,,,,,4 Digitme,,
95.03.48.2005,,,,,,5 Dengat,,
95.03.48.2006,,,,,,6 Niniwi,,
95.03.49,,,,49Yogosem,,,,"Semula wil Prov. Papua; UU No. 16 Tahun 2022 tentang Pembentukan
Provinsi Papua Pegunungan"
95.03.49.2001,,,,,,1 Yogosem,,
