K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
32.71.03.1005,,,,,5Babakan,,,
32.71.03.1006,,,,,6Sempur,,,
32.71.03.1007,,,,,7Tegallega,,,
32.71.03.1008,,,,,8Babakan Pasar,,,
32.71.03.1009,,,,,9Panaragan,,,
32.71.03.1010,,,,,10Ciwaringin,,,
32.71.03.1011,,,,,11Kebon Kalapa,,,
32.71.04,,,,4Bogor Barat,16,-,,
32.71.04.1001,,,,,1Menteng,,,
32.71.04.1002,,,,,2Sindang Barang,,,
32.71.04.1003,,,,,3Bubulak,,,
32.71.04.1004,,,,,4Marga jaya,,,"koreksi perbaikan nama perda 9/2001 (srt sekda jabar no
130/2972/pemsm tgl 2 juli 2020 ttg usulan perub kode data wil adm
pem di jabar)"
32.71.04.1005,,,,,5Balumbang Jaya,,,
32.71.04.1006,,,,,6Situ Gede,,,
32.71.04.1007,,,,,7Semplak,,,
32.71.04.1008,,,,,8Cilendek Barat,,,
32.71.04.1009,,,,,9Cilendek Timur,,,
32.71.04.1010,,,,,10Curug Mekar,,,
32.71.04.1011,,,,,11Curug,,,
32.71.04.1012,,,,,12Pasir Jaya,,,
32.71.04.1013,,,,,13Pasir Kuda,,,
32.71.04.1014,,,,,14Pasir Mulya,,,
32.71.04.1015,,,,,15Gunung Batu,,,
32.71.04.1016,,,,,16Loji,,,
32.71.05,,,,5Bogor Utara,8,-,,
32.71.05.1001,,,,,1Bantarjati,,,
32.71.05.1002,,,,,2Tegal Gundil,,,
32.71.05.1003,,,,,3Kedung Halang,,,
32.71.05.1004,,,,,4Ciparigi,,,
32.71.05.1005,,,,,5Cibuluh,,,
32.71.05.1006,,,,,6Ciluar,,,
32.71.05.1007,,,,,7Tanah Baru,,,
32.71.05.1008,,,,,8Cimahpar,,,
32.71.06,,,,6Tanah Sareal,11,-,,
32.71.06.1001,,,,,1Tanah Sareal,,,
32.71.06.1002,,,,,2Kebon Pedes,,,
32.71.06.1003,,,,,3Kedung Badak,,,
32.71.06.1004,,,,,4Sukaresmi,,,
,,,,,,,,
