K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
35.24.05.2017,,,,,,15 Kebalandono,,
35.24.05.2018,,,,,,16 Patihan,,
35.24.05.2019,,,,,,17 Moropelang,,
35.24.05.2020,,,,,,18 Keyongan,,
35.24.05.2021,,,,,,19 Sambangan,,
35.24.05.2022,,,,,,20 Tritunggal,,
35.24.05.2023,,,,,,21 Kebonagung,,
35.24.06,,,,6Kedungpring,-,23,,
35.24.06.2001,,,,,,1 Dradahblumbang,,
35.24.06.2002,,,,,,2 Kalen,,
35.24.06.2003,,,,,,3 Mojodadi,,
35.24.06.2004,,,,,,4 Gunungrejo,,
35.24.06.2005,,,,,,5 Warungring,,
35.24.06.2006,,,,,,6 Jatidrojog,,
35.24.06.2007,,,,,,7 Kradenanrejo,,
35.24.06.2008,,,,,,8 Kandangrejo,,
35.24.06.2009,,,,,,9 Kedungpring,,
35.24.06.2010,,,,,,10 Tlanak,,
35.24.06.2011,,,,,,11 Sukomalo,,
35.24.06.2012,,,,,,12 Mlati,,
35.24.06.2013,,,,,,13 Karangcangkring,,
35.24.06.2014,,,,,,14 Mekanderejo,,
35.24.06.2015,,,,,,15 Banjarejo,,
35.24.06.2016,,,,,,16 Sidobangun,,
35.24.06.2017,,,,,,17 Blawirejo,,
35.24.06.2018,,,,,,18 Maindu,,
35.24.06.2019,,,,,,19 Tenggerejo,,
35.24.06.2020,,,,,,20 Majenang,,
35.24.06.2021,,,,,,21 Sidomlangean,,"Koreksi nama berdasarkan srt Sekda Jatim No 100/4112/011/2016 tgl
10 maret 2016 ; Perbaikan nama, Srt Bupati Lamongan No
040/127/413.012/2016 tgl 12 April 2016"
35.24.06.2022,,,,,,22 Nglebur,,
35.24.06.2023,,,,,,23 Sumengko,,
35.24.07,,,,7Brondong,1,9,,
35.24.07.2001,,,,,,1 Lohgung,,
35.24.07.2002,,,,,,2 Labuhan,,
35.24.07.2003,,,,,,3 Sidomukti,,
35.24.07.2004,,,,,,4 Brengkok,,
35.24.07.2005,,,,,,5 Tlogoretno,,
35.24.07.2006,,,,,,6 Sendangharjo,,
,,,,,,,,
