Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
21.71.40425,Pulau Tembuan,,"00°58'08.80"" U 104°02'49.81"" T",TBP
21.71.40426,Pulau Tembuhan,,"01°00'07.99"" U 103°57'51.99"" T",TBP
21.71.40427,Pulau Temoyong,,"00°55'59.99"" U 103°57'50.00"" T",TBP
21.71.40428,Pulau Tendoh,,"00°40'34.00"" U 104°16'32.00"" T",TBP
21.71.40429,Pulau Tengah,,"00°57'35.97"" U 103°49'53.59"" T",TBP
21.71.40430,Pulau Tengah,,"00°58'00.99"" U 103°58'37.99"" T",TBP
21.71.40431,Pulau Tengah,,"01°01'24.19"" U 103°55'16.68"" T",TBP
21.71.40432,Pulau Tengah,,"00°57'37.68"" U 103°58'33.76"" T",
21.71.40433,Pulau Tengah,,"01°02'04.90"" U 103°52'23.17"" T",
21.71.40434,Pulau Tenggiling,,"00°56'07.92"" U 103°45'47.06"" T",TBP
21.71.40435,Pulau Terong,,"00°56'48.00"" U 103°45'55.00"" T",BP
21.71.40436,Pulau Terumbu,,"01°05'53.80"" U 103°50'55.00"" T",
21.71.40437,Pulau Timba,,"01°06'19.51"" U 103°52'43.09"" T",TBP
21.71.40438,Pulau Timba,,"01°07'03.44"" U 103°50'40.74"" T",
21.71.40439,Pulau Timbul,,"01°06'24.00"" U 103°52'39.00"" T",TBP
21.71.40440,Pulau Tinjul,,"00°54'21.34"" U 103°56'27.93"" T",BP
21.71.40441,Pulau Tokong,,"01°09'25.70"" U 103°48'50.29"" T",
21.71.40442,Pulau Tolop,,"01°09'28.00"" U 103°51'56.00"" T",BP
21.71.40443,Pulau Tolop Kecil,,"01°09'48.60"" U 103°51'58.79"" T",
21.71.40444,Pulau Tong,,"00°53'11.45"" U 103°55'59.57"" T",TBP
21.71.40445,Pulau Tonton,,"00°58'37.99"" U 104°02'35.00"" T",TBP
21.71.40446,Pulau Traling,,"01°01'01.99"" U 104°05'48.00"" T",TBP
21.71.40447,Pulau Tubu,,"01°04'36.99"" U 104°09'56.00"" T",TBP
21.71.40448,Pulau Tumbar,,"00°57'46.00"" U 103°47'15.00"" T",TBP
21.71.40449,Pulau Tumbar Kecil,,"00°57'55.00"" U 103°45'59.00"" T",TBP
21.71.40450,Pulau Tunjuk,,"00°56'46.01"" U 104°12'15.03"" T",BP
21.71.40451,Pulau Udik,,"00°31'53.00"" U 104°18'18.00"" T",TBP
21.71.40452,Pulau Ujung Baran,,"00°32'37.00"" U 104°11'49.99"" T",TBP
21.71.40453,Pulau Uku,,"00°55'47.72"" U 104°09'23.68"" T",TBP
21.71.40454,Pulau Cicir,,"01°03'03.91"" U 103°53'47.28"" T",
21.72,KOTA TANJUNG PINANG,8,,
21.72.40001,Pulau Basing,,"00°51'34.99"" U 104°25'23.99"" T",TBP
21.72.40002,Pulau Bayan,,"00°55'59.67"" U 104°27'15.64"" T",BP
21.72.40003,Pulau Dompak,,"00°52'36.00"" U 104°27'02.99"" T",BP
21.72.40004,Pulau Los,,"00°57'28.00"" U 104°24'22.00"" T",TBP
21.72.40005,Pulau Paku,,"00°54'58.57"" U 104°25'44.38"" T",TBP
21.72.40006,Pulau Penyengat,,"00°55'41.99"" U 104°25'04.00"" T",BP
21.72.40007,Pulau Sekatap,,"00°51'18.84"" U 104°27'10.51"" T",
21.72.40008,Pulau Terkulai,,"00°57'14.38"" U 104°20'17.04"" T",
