K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
16,SUMATERA SELATAN,,,,,,,
16.09,"KAB. OGAN KOMERING ULU
SELATAN",,,19,7,252,"4.369,252","Luas Wilayah Indikatif, PBW sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
16.09.01,,,,1Muara Dua,5,9,,
,,,,,,"Pere""an",,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
16.09.01.2002,,,,,,1 Gedung Lepihan,,
16.09.01.2003,,,,,,2 Gunung Tiga,,
16.09.01.2004,,,,,,3 Suka Banjar,,
16.09.01.2005,,,,,,4 Sukaraja II,,
,,,,,,Gunung Cahaya,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
,,,,,,Ruos,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
,,,,,,Bumi Jaya,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
,,,,,,Banjar Agung,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
,,,,,,Rantau Panjang,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
,,,,,Sumber Jaya,,,"Menjadi Kel. Batu Belang Jaya, Perda No. 21/2007"
,,,,,,Majar,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
16.09.01.1013,,,,,1Batu Belang Jaya,,,Menjadi Kel. Perda No.21/2007
16.09.01.1014,,,,,2Bumi Agung,,,Menjadi Kel. Perda No.21/2007
16.09.01.1015,,,,,3Pancur Pungah,,,Menjadi Kel. Perda No.21/2007
16.09.01.1016,,,,,4Kisau,,,Menjadi Kel. Perda No.21/2007
16.09.01.2017,,,,,,5 Pendagan,,
16.09.01.2018,,,,,,6 Mehanggin,,
16.09.01.1019,,,,,5Pasar Muaradua,,,
,,,,,,Bendi,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
,,,,,,Sukajaya,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
,,,,,,Pelawi,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
,,,,,,Pekuolan,,"Menjadi wil. Kec. Buay Rawan, Perda No. 19/2007"
16.09.01.2024,,,,,,7 Pelangki,,Perda No.20/2007
16.09.01.2025,,,,,,8 Batu Belang 2,,Perda No.20/2007
16.09.01.2026,,,,,,9 Datar,,Perda No.20/2007
16.09.02,,,,2Pulau Beringin,-,13,,
,,,,,,Pulau Kemuning,,"Menjadi wil. Kec. Sungai Are, Perda 14/2006"
,,,,,,Guntung Jaya,,"Menjadi wil. Kec. Sungai Are, Perda 14/2006"
,,,,,,Tanah Pilih,,"Menjadi wil. Kec. Sungai Are, Perda 14/2006"
,,,,,,Ujan Mas,,"Menjadi wil. Kec. Sungai Are, Perda 14/2006"
,,,,,,Pecah Pinggan,,"Menjadi wil. kec. Sungai Are, Perda 14/2006"
,,,,,,Cukuh Nau,,"Menjadi wil. kec. Sungai Are, Perda 14/2006"
,,,,,,Tanjung Harapan,,"Menjadi wil. Kec. Sidang Danau, Perda 14/2006"
,,,,,,,,
