K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
12.25.02.2022,,,,,,22 Togideu,,
12.25.02.2023,,,,,,23 Tugala,,
12.25.02.2024,,,,,,24 Orahili,,
12.25.02.2025,,,,,,25 Gunungcahaya,,
12.25.03,,,,3Mandrehe Barat,-,14,,Semula wil. Kab. Nias
12.25.03.2001,,,,,,1 Onolimbu Raya,,
12.25.03.2002,,,,,,2 Ononamolo III,,
12.25.03.2003,,,,,,3 Sisobaoho,,
12.25.03.2004,,,,,,4 Iraonogeba,,
12.25.03.2005,,,,,,5 Lolohia,,
12.25.03.2006,,,,,,6 Fadorosifulubanua,,
12.25.03.2007,,,,,,7 Hillidaura,,
12.25.03.2008,,,,,,8 Sisarahili II,,
12.25.03.2009,,,,,,9 Lasara Bagawu,,
12.25.03.2010,,,,,,10 Sisobandrao,,
12.25.03.2011,,,,,,11 Mazingo,,
12.25.03.2012,,,,,,12 Onolimbu You,,
12.25.03.2013,,,,,,13 Lasarafaga,,
12.25.03.2014,,,,,,14 Orahili Badalu,,
12.25.04,,,,4Moro'o,-,10,,Semula wil. Kab. Nias
12.25.04.2001,,,,,,1 Hiliwaloo II,,
12.25.04.2002,,,,,,2 Gunungbaru,,
12.25.04.2003,,,,,,3 Hilisoromi,,
12.25.04.2004,,,,,,4 Siduahili,,
12.25.04.2005,,,,,,5 Sitolubanua Fadoro,,
12.25.04.2006,,,,,,6 Halifadolo,,
12.25.04.2007,,,,,,7 Lasara Bahili,,
12.25.04.2008,,,,,,8 Hiliwaele,,
12.25.04.2009,,,,,,9 Sitoluewali,,
12.25.04.2010,,,,,,10 Onozalukhu You,,
12.25.05,,,,5Mandrehe,-,20,,Semula wil. Kab. Nias
12.25.05.2001,,,,,,1 Simaeasi,,
12.25.05.2002,,,,,,2 Lologolu,,
12.25.05.2003,,,,,,3 Tuwuna,,
12.25.05.2004,,,,,,4 Tuhemberua,,
12.25.05.2005,,,,,,5 Lolozirugi,,
12.25.05.2006,,,,,,6 Lakhene,,
12.25.05.2007,,,,,,7 Hiliwaloo I,,
12.25.05.2008,,,,,,8 Sianaa,,
12.25.05.2009,,,,,,9 Fadoro,,
