Kode Pulau,"Nama Provinsi, Kabupaten/Kota, Pulau",Jumlah,Kordinat,Keterangan
72.07.40275,Pulau Sabian,,"01°30'04.70"" S 122°48'08.43"" T",TBP
72.07.40276,Pulau Sabibi,,"01°32'28.09"" S 123°14'37.14"" T",
72.07.40278,Pulau Sabundu,,"01°22'54.01"" S 123°04'01.61"" T",TBP
72.07.40280,Pulau Salambangan,,"01°30'31.46"" S 122°47'33.90"" T",TBP
72.07.40281,Pulau Saliing,,"01°24'14.91"" S 123°09'28.35"" T",
72.07.40282,Pulau Samambulit,,"01°29'08.00"" S 122°46'23.99"" T",TBP
72.07.40283,Pulau Sangeyan Babasal,,"01°37'53.74"" S 123°12'51.50"" T",TBP
72.07.40284,Pulau Sanop,,"01°31'08.00"" S 122°47'12.00"" T",TBP
72.07.40285,Pulau Sapalayu,,"01°38'01.65"" S 123°10'13.10"" T",
72.07.40286,Pulau Sapili,,"01°31'50.35"" S 122°47'07.75"" T",TBP
72.07.40287,Pulau Sasalanga,,"01°37'29.67"" S 123°12'50.33"" T",
72.07.40288,Pulau Sasalanga Popoisik,,"01°36'19.48"" S 123°12'57.45"" T",
72.07.40289,Pulau Saulong,,"01°31'08.00"" S 122°47'37.00"" T",TBP
72.07.40290,Pulau Sayol,,"01°35'33.82"" S 123°14'35.00"" T",
72.07.40291,Pulau Sayor Besar,,"01°18'53.96"" S 123°11'35.99"" T",TBP
72.07.40292,Pulau Sayor Pauno,,"01°18'49.23"" S 123°11'45.98"" T",TBP
72.07.40294,Pulau Sero,,"01°33'08.52"" S 123°08'08.90"" T",
72.07.40296,Pulau Sigala Togong,,"01°34'04.64"" S 123°14'35.70"" T",
72.07.40297,Pulau Sinangga,,"01°36'23.89"" S 123°12'52.89"" T",
72.07.40298,Pulau Sisikon Togong,,"01°33'07.81"" S 122°56'33.58"" T",
72.07.40299,Pulau Sisiokibulo,,"01°30'34.14"" S 122°47'21.14"" T",
72.07.40300,Pulau Sitanga,,"01°23'21.29"" S 123°04'13.04"" T",TBP
72.07.40301,Pulau Solongan,,"01°23'22.99"" S 123°09'33.00"" T",TBP
72.07.40302,Pulau Sombuan,,"01°28'26.00"" S 122°47'13.99"" T",TBP
72.07.40303,Pulau Sondang,,"01°37'23.99"" S 123°11'12.00"" T",TBP
72.07.40304,Pulau Sondang Togongo,,"01°37'31.39"" S 123°11'05.98"" T",
72.07.40305,Pulau Songolungun,,"01°19'50.00"" S 123°12'38.99"" T",TBP
72.07.40307,Pulau Sosoat,,"01°31'41.99"" S 123°14'51.00"" T",TBP
72.07.40309,Pulau Sosula,,"01°34'14.90"" S 123°14'40.84"" T",
72.07.40310,Pulau Souwan,,"01°23'15.76"" S 123°04'10.25"" T",
72.07.40311,Pulau Sowong,,"01°23'29.01"" S 123°04'14.02"" T",TBP
72.07.40312,Pulau Sungono,,"01°18'51.15"" S 123°06'42.47"" T",
72.07.40314,Pulau Taapon,,"01°36'17.53"" S 123°13'15.68"" T",
72.07.40315,Pulau Taduno,,"01°25'32.99"" S 123°17'13.99"" T",TBP
72.07.40318,Pulau Taduno Pauno,,"01°25'49.66"" S 123°17'05.92"" T",
72.07.40322,Pulau Takal,,"01°17'15.00"" S 123°12'04.00"" T",BP
72.07.40323,Pulau Talam Babasal,,"01°37'22.15"" S 123°11'44.09"" T",TBP
72.07.40324,Pulau Talam Pauno,,"01°37'06.02"" S 123°11'54.67"" T",TBP
72.07.40326,Pulau Tamaeloboang,,"01°19'09.99"" S 123°12'54.00"" T",TBP
72.07.40327,Pulau Tam'Ayon,,"01°34'08.89"" S 123°14'35.01"" T",
