K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
,,,,,,Sarah Raya,,Menjadi wil Kec. Pasie Raya Perda No. 3/2011
,,,,,,Alue Jang,,Menjadi wil Kec. Pasie Raya Perda No. 3/2011
,,,,,,Ceuracee,,Menjadi wil Kec. Pasie Raya Perda No. 3/2011
,,,,,,Alue Punti,,Menjadi wil Kec. Pasie Raya Perda No. 3/2011
,,,,,,Tuwi Peuriya,,Menjadi wil Kec. Pasie Raya Perda No. 3/2011
,,,,,,Blang Rame,,"Rekomendasi Gubernur No.141/22198 Tgl 29 April 2013, Perihal
usulan registrasi kode wilayah atas pembentukan Gampong-Gampong
baru dalam Kab. Aceh Jaya Perda 7/2012"
,,,,,,Weue Gajah,,"Rekomendasi Gubernur No.141/22198 Tgl 29 April 2013, Perihal
usulan registrasi kode wilayah atas pembentukan Gampong-Gampong
baru dalam Kab. Aceh Jaya Perda 7/2012"
,,,,,,Buket Keumuneng,,Menjadi wil Kec. Pasie Raya Perda No. 3/2011
11.14.02,,,,2Krueng Sabee,-,17,,
11.14.02.2001,,,,,,1 Bahagia,,
11.14.02.2002,,,,,,2 Sentosa,,
11.14.02.2003,,,,,,3 Dayah Baro,,
11.14.02.2004,,,,,,4 Gampong Blang,,
11.14.02.2005,,,,,,5 Keutapang,,
11.14.02.2006,,,,,,6 Panton Makmur,,
11.14.02.2007,,,,,,7 Keude Krueng Sabee,,"Perbaikan nama sesuai Validasi Data Nama dan Kodefikasi Desa tgl 17
Mei 2017 dan Rekomedasi Ditjen Bina Pemdes No. 146/3672/BPD tgl 21
Juni 2017"
11.14.02.2008,,,,,,8 Kabong,,
11.14.02.2009,,,,,,9 Padang Datar,,
11.14.02.2010,,,,,,10 Datar Luas,,
11.14.02.2011,,,,,,11 Ranto Panyang,,
11.14.02.2012,,,,,,12 Buntha,,
11.14.02.2013,,,,,,13 Panggong,,
11.14.02.2014,,,,,,14 Curek,,
11.14.02.2015,,,,,,15 Alue Tho,,
11.14.02.2016,,,,,,16 Mon Mata,,
11.14.02.2017,,,,,,17 Paya Seumantok,,"Pemekaran sebagian wil Desa Datar Luas Perda 7/2012, Rekomendasi
Gubernur No.141/22198 Tgl 29 April 2013, Perihal usulan registrasi
kode wilayah atas pembentukan Gampong-Gampong baru dalam Kab.
Aceh Jaya."
11.14.03,,,,3Setia Bakti,-,13,,"Perbaikan nama kec. semula Setia Bhakti menjadi Setia Bakti, sesuai:
UU No. 4 Tahun 2002; dan
Surat Sekda Pem. Aceh No. 140/14270 tgl 07 September 2022."
11.14.03.2001,,,,,,1 Sawang,,
11.14.03.2002,,,,,,2 Lhok Geulumpang,,
11.14.03.2003,,,,,,3 Padang,,
11.14.03.2004,,,,,,4 Gunong Meunasah,,
11.14.03.2005,,,,,,5 Sapek,,
,,,,,,,,
