K O D E,"NAMA PROVINSI /
KABUPATEN / KOTA",JUMLAH,,N A M A / J U M L A H,,,"LUAS
WILAYAH
(Km2)",K E T E R A N G A N
,,KAB,KOTA,KECAMATAN,KELURAHAN,D E S A,,
17,BENGKULU,,,,,,,
17.71,KOTA BENGKULU,,,9,67,0,"150,348","Luas Wilayah Definitif, PGP sesuai Surat Kapus PPBW BIG No.
B-3.11/PBW-BIG/IGD.04.04/10/2022 Tanggal 3 Oktober 2022."
17.71.01,,,,1Selebar,6,-,,
17.71.01.1001,,,,,1Pagar Dewa,,,
17.71.01.1002,,,,,2Sukarami,,,
17.71.01.1003,,,,,3Pekan Sabtu,,,Perbaikan nama sesuai Perda No. 3/2011
17.71.01.1004,,,,,4Bumu Ayu,,,Perbaikan nama sesuai Perda No. 3/2011
17.71.01.1005,,,,,5Betungan,,,
17.71.01.1006,,,,,6Sumur Dewa,,,
17.71.02,,,,2Gading Cempaka,5,-,,
17.71.02.1001,,,,,1Padang Harapan,,,
17.71.02.1002,,,,,2Jalan Gedang,,,
,,,,,Panorama,,,Menjadi wil Kec. Singaran Pati Perda No. 3/2011
,,,,,Jembatan Kecil,,,Menjadi wil Kec. Singaran Pati Perda No. 3/2011
,,,,,Kebun Tebeng,,,Menjadi wil. Kec. Ratu Agung.
,,,,,Tanah Patah,,,Menjadi wil. Kec. Ratu Agung.
,,,,,Nusa Indah,,,Menjadi wil. Kec. Ratu Agung.
,,,,,Kebun Beler,,,Menjadi wil. Kec. Ratu Agung.
,,,,,Kebun Kenanga,,,Menjadi wil. Kec. Ratu Agung.
,,,,,Padang Jati,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Sawah Lebar,,,Menjadi wil. Kec. Ratu Agung.
,,,,,Kebun Dahri,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Belakang Pondok,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Penurunan,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Anggut Bawah,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Anggut Atas,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Anggut Dalam,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Kebun Geran,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Penggantungan,,,Menjadi wil. Kec. Ratu Samban.
,,,,,Dusun Besar,,,Menjadi wil Kec. Singaran Pati Perda No. 3/2011
17.71.02.1021,,,,,3Sidomulyo,,,Perbaikan nama sesuai Perda No. 3/2011
,,,,,Lingkar Timur,,,Menjadi wil Kec. Singaran Pati Perda No. 3/2011
,,,,,Sawah Lebar Baru,,,Menjadi wil. Kec. Ratu Agung.
17.71.02.1024,,,,,4Lingkar Barat,,,
,,,,,Padang Nangka,,,Menjadi wil Kec. Singaran Pati Perda No. 3/2011
,,,,,Timur Indah,,,Menjadi wil Kec. Singaran Pati Perda No. 3/2011
17.71.02.1027,,,,,5Cempaka Permai,,,
,,,,,,,,
